,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
36,128065,雅化转债,-0.32%,95.49,-2.62,21.46,0,2.73,AA,5.792,8.000,未到转股期,83.05000000000001
28,128064,司尔转债,-0.26%,98.96,-1.13,16.37,0,2.74,AA,5.77,8.000,未到转股期,84.67
24,128066,亚泰转债,-0.12%,99.1,-0.99,15.63,0,3.13,AA-,5.795,4.800,未到转股期,85.27000000000001
14,128062,亚药转债,-3.19%,99.7,-7.77,11.89,0,3.35,AA,5.753,9.650,未到转股期,88.41
5,113025,明泰转债,-0.12%,100.12,-0.38,9.2,0,2.56,AA,5.773,18.390,未到转股期,90.67999999999999
10,113527,维格转债,-0.22%,100.45,0.1,10.31,0,3.43,AA,5.564,7.460,未到转股期,89.24
16,113535,大业转债,-0.24%,100.53,-0.26,11.64,0,2.57,AA,4.852,5.000,未到转股期,87.83
12,123023,迪森转债,-0.01%,101.391,-0.6,9.95,0,2.32,AA,5.718,6.000,未到转股期,88.65899999999999
35,123019,中来转债,-0.58%,102.0,-2.72,14.78,0,3.73,AA-,5.655,10.000,未到转股期,83.22
8,113514,威帝转债,-0.81%,102.18,-0.87,8.2,0,2.21,A+,4.049,1.998,191514,89.61999999999999
1,128060,中装转债,-0.46%,102.332,-1.78,5.02,0,1.83,AA,5.734,5.250,未到转股期,92.64800000000001
22,127003,海印转债,-0.33%,103.2,-2.76,10.89,2,3.28,AA,2.934,9.416,127003,85.91
23,113521,科森转债,-1.16%,103.54,-1.7,11.07,0,2.13,AA,5.378,6.098,191521,85.38999999999999
34,123004,铁汉转债,0.48%,103.8,2.23,12.85,1,1.4,AA,4.463,8.332,123004,83.35000000000001
2,113536,三星转债,-0.11%,104.15,-0.85,3.42,0,1.75,AA,5.912,1.920,未到转股期,92.42999999999999
11,128049,华源转债,-0.15%,104.48,-1.07,6.61,0,1.95,AA-,5.408,3.999,128049,88.91
15,128033,迪龙转债,0.73%,105.411,4.62,6.6,1,1.03,AA,4.488,5.199,128033,87.989
31,128063,未来转债,-0.60%,105.62,-1.89,10.33,0,3.59,AA-,5.756,6.300,未到转股期,84.05
TOTAL,,,,101.80300000000001,,10.901111111111113,,,,,,,
