,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,113027,华钰转债,-0.02%,99.63,-0.94,7.34,0,2.54,AA,5.888,2.47,6.4,未到转股期,94.86500000000001
9,113537,文灿转债,0.01%,100.06,-0.88,10.66,0,3.51,AA-,5.877,1.91,8.0,未到转股期,91.945
10,113536,三星转债,-0.22%,102.82,-0.89,6.99,0,2.0,AA,5.849,3.04,1.92,未到转股期,91.9375
12,113514,威帝转债,0.09%,99.81,-0.23,11.28,0,2.76,A+,3.986,2.84,1.998,191514,91.73
13,128069,华森转债,-0.10%,100.415,-0.43,11.58,0,3.19,AA-,5.918,7.6,3.0,未到转股期,90.89999999999999
19,128066,亚泰转债,-0.14%,98.861,0.0,14.87,0,3.21,AA-,5.732,1.89,4.8,未到转股期,89.98649999999999
24,128056,今飞转债,-0.07%,98.899,-0.69,16.22,0,3.85,A+,5.6,2.05,3.68,未到转股期,88.936
26,128044,岭南转债,0.00%,99.49,-0.2,16.4,1,2.44,AA,5.058,1.71,6.593,128044,88.21000000000001
31,123023,迪森转债,0.00%,99.31,-0.49,17.64,0,2.73,AA,5.655,1.4,6.0,未到转股期,87.46
32,127003,海印转债,-0.11%,102.4,0.0,13.74,2,3.64,AA,2.871,1.76,9.415,127003,87.29499999999999
35,123011,德尔转债,0.07%,96.747,-0.9,21.63,0,3.99,AA-,4.984,1.49,5.556,123011,87.0305
37,128050,钧达转债,0.00%,100.094,-1.29,17.51,0,4.18,AA-,5.381,2.52,3.2,128050,86.77350000000001
47,113528,长城转债,0.25%,99.0,0.77,21.56,0,3.27,AA-,5.603,1.91,6.34,未到转股期,84.83
63,128033,迪龙转债,-0.15%,101.85,-0.67,22.25,1,1.85,AA,4.425,2.14,5.199,128033,81.4625
73,128065,雅化转债,-0.04%,95.003,-0.31,33.21,0,2.86,AA,5.729,2.35,8.0,未到转股期,80.0895
94,128062,亚药转债,0.15%,96.98,0.09,33.89,0,3.9,AA,5.69,2.46,9.65,未到转股期,77.60249999999999
103,128015,久其转债,0.06%,92.51,-0.32,41.22,1,5.11,A+,3.871,4.13,7.798,128015,76.57499999999999
122,128018,时达转债,0.32%,95.0,-0.2,42.41,1,3.74,AA,4.285,1.16,8.823,128018,73.1925
TOTAL,,,,98.82661111111112,-0.42111111111111116,20.022222222222222,,3.265,,,,,,
