,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113027,华钰转债,-4.51%,99.25,-10.04,3.31,0,2.61,AA,5.899,2.56,6.4,未到转股期,98.2675
5,113537,文灿转债,-0.88%,99.92,-4.47,9.66,0,3.53,AA-,5.888,1.93,8.0,未到转股期,92.835
10,113536,三星转债,-0.80%,102.58,-3.97,8.75,0,2.04,AA,5.86,2.99,1.92,未到转股期,90.8575
11,113514,威帝转债,-1.76%,99.03,-6.22,13.81,0,2.96,A+,3.997,2.75,1.998,191514,90.6125
12,128069,华森转债,-0.68%,100.501,-3.22,11.89,0,3.17,AA-,5.929,7.58,3.0,未到转股期,90.58149999999999
19,128044,岭南转债,-0.33%,98.721,-0.8,17.12,1,2.59,AA,5.068,1.69,6.593,128044,88.439
23,128066,亚泰转债,-0.84%,98.525,-3.05,17.79,0,3.27,AA-,5.742,1.86,4.8,未到转股期,88.1325
28,128050,钧达转债,-0.30%,99.72,0.0,17.58,0,4.24,AA-,5.392,2.51,3.2,128050,87.095
31,128056,今飞转债,-0.80%,98.65,-6.06,19.87,0,3.89,A+,5.611,1.98,3.68,未到转股期,86.44749999999999
35,123023,迪森转债,-0.64%,99.19,-3.1,20.06,0,2.75,AA,5.666,1.37,6.0,未到转股期,85.765
41,123011,德尔转债,-0.89%,97.0,-4.79,24.38,0,3.92,AA-,4.995,1.46,5.556,123011,84.715
42,127003,海印转债,-0.78%,101.6,-1.89,18.4,2,3.92,AA,2.882,1.69,9.415,127003,84.60000000000001
46,128033,迪龙转债,-0.82%,99.942,-3.82,22.09,1,2.29,AA,4.436,2.1,5.199,128033,83.49050000000001
48,113528,长城转债,-0.50%,98.81,-4.68,23.93,0,3.31,AA-,5.614,1.87,6.34,未到转股期,83.2425
61,128065,雅化转债,-0.29%,94.7,-3.04,33.0,0,2.91,AA,5.74,2.35,8.0,未到转股期,80.55
81,128062,亚药转债,-0.65%,96.756,-4.62,33.47,0,3.93,AA,5.701,2.46,9.65,未到转股期,78.14150000000001
114,128018,时达转债,-0.52%,94.601,-2.54,41.52,1,3.83,AA,4.296,1.17,8.823,128018,74.259
115,128015,久其转债,-0.44%,92.508,-3.96,44.48,1,5.09,A+,3.882,4.04,7.798,128015,74.132
TOTAL,,,,98.44466666666668,-3.9038888888888885,21.172777777777778,,3.3472222222222223,,,,,,
