,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113027,华钰转债,0.09%,99.51,-0.62,5.09,0,2.56,AA,5.893,2.52,6.4,未到转股期,96.6725
6,113537,文灿转债,-0.03%,100.05,0.38,9.02,0,3.51,AA-,5.882,1.94,8.0,未到转股期,93.185
10,113514,威帝转债,0.03%,99.35,1.17,11.54,0,2.88,A+,3.992,2.82,1.998,191514,91.995
12,113536,三星转债,0.41%,102.97,0.48,7.32,0,1.97,AA,5.855,3.04,1.92,未到转股期,91.54
14,128069,华森转债,0.00%,100.54,0.37,11.18,0,3.17,AA-,5.923,7.63,3.0,未到转股期,91.07499999999999
19,128066,亚泰转债,0.12%,99.0,0.07,14.88,0,3.18,AA-,5.737,1.89,4.8,未到转股期,89.84
21,128044,岭南转债,0.35%,99.351,2.81,14.87,1,2.46,AA,5.063,1.73,6.593,128044,89.4965
25,128056,今飞转债,0.42%,98.977,0.17,16.3,0,3.83,A+,5.605,2.05,3.68,未到转股期,88.798
31,123023,迪森转债,-0.16%,99.221,1.0,17.14,0,2.74,AA,5.66,1.4,6.0,未到转股期,87.92399999999999
36,127003,海印转债,0.17%,102.374,0.0,14.13,2,3.64,AA,2.877,1.75,9.415,127003,87.02850000000001
37,123011,德尔转债,-0.07%,96.751,0.8,21.68,0,3.98,AA-,4.989,1.49,5.556,123011,86.989
45,113528,长城转债,-0.30%,98.69,0.47,22.12,0,3.33,AA-,5.608,1.9,6.34,未到转股期,84.72
48,128033,迪龙转债,1.04%,100.65,1.49,19.84,1,2.13,AA,4.43,2.16,5.199,128033,84.47
67,128065,雅化转债,0.09%,94.99,0.62,31.75,0,2.86,AA,5.734,2.38,8.0,未到转股期,81.1975
90,128062,亚药转债,0.02%,96.789,-0.59,33.18,0,3.93,AA,5.696,2.47,9.65,未到转股期,78.326
102,128015,久其转债,0.00%,92.497,0.81,41.2,1,5.1,A+,3.877,4.13,7.798,128015,76.603
119,128018,时达转债,0.01%,94.613,0.4,41.26,1,3.83,AA,4.29,1.17,8.823,128018,74.44200000000001
TOTAL,,,,98.60723529411766,0.5782352941176471,19.558823529411764,,3.241176470588235,,,,,,
