,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
2,128060,中装转债,2.51%,104.9,6.09,1.48,0,1.38,AA,5.732,5.250,未到转股期,93.61999999999999
5,113025,明泰转债,0.19%,100.31,0.0,9.41,0,2.52,AA,5.77,18.390,未到转股期,90.28
7,113505,杭电转债,0.28%,107.7,0.26,2.33,0,1.01,AA,4.674,7.500,191505,89.97
9,123023,迪森转债,1.76%,103.18,4.37,7.21,0,2.0,AA,5.715,6.000,未到转股期,89.61
10,113514,威帝转债,0.45%,102.64,0.87,7.75,0,2.1,A+,4.047,1.998,191514,89.61
11,113527,维格转债,0.81%,101.26,1.67,9.37,0,3.28,AA,5.562,7.460,未到转股期,89.36999999999999
14,128033,迪龙转债,-0.11%,105.3,0.79,5.65,1,1.06,AA,4.485,5.199,128033,89.05
17,128066,亚泰转债,3.94%,103.0,10.01,9.25,0,2.43,AA-,5.792,4.800,未到转股期,87.75
20,113535,大业转债,0.85%,101.38,0.71,11.79,0,2.39,AA,4.849,5.000,未到转股期,86.83000000000001
34,127003,海印转债,-0.33%,102.86,-2.48,13.33,2,3.4,AA,2.932,9.416,127003,83.81
36,128064,司尔转债,0.04%,98.999,-0.96,17.54,0,2.73,AA,5.767,8.000,未到转股期,83.46100000000001
41,113528,长城转债,0.18%,100.31,0.34,17.3,0,2.99,AA-,5.663,6.340,未到转股期,82.39
45,128062,亚药转债,-0.02%,99.685,-5.46,18.33,0,3.35,AA,5.751,9.650,未到转股期,81.985
48,123011,德尔转债,-0.18%,99.462,-0.69,19.2,0,3.46,AA-,5.044,5.556,123011,81.338
50,128044,岭南转债,-0.27%,100.836,0.6,17.97,1,2.13,AA,5.118,6.594,128044,81.194
55,128050,钧达转债,0.36%,100.653,0.22,18.99,0,4.02,AA-,5.441,3.200,128050,80.357
73,128015,久其转债,-0.66%,93.634,-0.86,29.02,1,4.69,A+,3.932,7.798,128015,77.346
110,128018,时达转债,0.26%,96.012,-0.37,32.71,1,3.43,AA,4.345,8.823,128018,71.27799999999999
TOTAL,,,,101.22894444444445,0.8394444444444447,13.812777777777777,,2.687222222222222,,,,,
