,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113539,圣达转债,2.76%,110.57,6.07,-10.69,0,1.65,A+,5.929,4.96,2.99,未到转股期,97.4475
2,128060,中装转债,0.96%,110.44,3.48,-7.69,0,0.46,AA,5.66,2.02,5.25,未到转股期,95.3275
13,123026,中环转债,2.70%,111.16,5.35,-2.19,0,-0.01,AA-,4.868,2.76,2.9,未到转股期,90.4825
11,123027,蓝晓转债,0.39%,109.629,-0.03,-0.62,0,1.59,A+,5.868,6.93,3.4,未到转股期,90.836
44,123018,溢利转债,-1.23%,115.709,-1.43,-0.19,0,-0.07,AA-,5.397,1.9,5.319,123018,84.4335
1,123024,岱勒转债,-5.37%,104.0,-1.3,0.1,0,1.9,A+,4.647,3.71,2.1,未到转股期,95.925
20,128025,特一转债,-0.21%,110.258,-1.07,2.01,1,0.01,AA-,4.356,3.29,3.394,128025,88.23450000000001
25,123020,富祥转债,-0.11%,110.04,-1.24,3.07,0,1.77,AA-,5.592,3.52,4.2,未到转股期,87.6575
5,123028,清水转债,0.39%,104.402,0.84,3.97,0,2.81,AA-,5.89,1.79,4.9,未到转股期,92.62049999999999
19,128038,利欧转债,0.87%,108.335,0.56,4.1,1,1.08,AA,4.649,1.52,1.809,128038,88.59
38,128068,和而转债,0.45%,110.5,-0.83,4.52,0,0.44,AA-,5.852,4.96,5.47,未到转股期,86.11
17,128053,尚荣转债,0.47%,106.9,0.61,5.39,0,1.4,AA,5.551,1.48,7.5,未到转股期,89.05749999999999
7,113536,三星转债,0.17%,103.29,1.16,6.25,0,1.92,AA,5.838,3.08,1.92,未到转股期,92.0225
8,113524,奇精转债,1.85%,103.59,4.59,6.74,0,2.55,AA,5.381,2.58,3.3,191524,91.35499999999999
3,128070,智能转债,0.21%,100.203,-1.54,6.8,0,2.87,A+,5.929,4.57,2.3,未到转股期,94.697
4,113027,华钰转债,0.87%,100.14,0.86,8.23,0,2.46,AA,5.877,2.46,6.4,未到转股期,93.6875
6,113537,文灿转债,0.51%,100.85,1.1,8.94,0,3.38,AA-,5.866,1.96,8.0,未到转股期,92.44500000000001
42,123015,蓝盾转债,0.57%,108.217,1.06,9.54,1,0.93,AA,5.044,1.5,1.009,123015,84.628
TOTAL,,,,107.12405555555556,,2.682222222222222,,,,,,,,
