,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
28,110052,贵广转债,-0.64%,121.96,-3.27,-6.81,0,-0.44,AA+,5.679,16.000,未到转股期,84.85000000000001
1,123026,中环转债,1.76%,112.6,1.85,-6.6,0,-0.28,AA-,4.945,2.900,未到转股期,94.0
0,113532,海环转债,0.34%,108.48,6.3,-3.63,0,0.77,AA,5.753,4.600,未到转股期,95.14999999999999
6,123018,溢利转债,0.56%,109.6,0.0,0.13,0,0.95,AA-,5.474,6.560,123018,90.27000000000001
21,128038,利欧转债,-0.43%,113.179,-1.02,0.34,1,0.12,AA,4.726,1.810,128038,86.481
17,128025,特一转债,0.00%,110.997,0.18,1.53,1,-0.14,AA-,4.433,3.394,128025,87.473
9,113505,杭电转债,0.51%,108.62,0.13,1.6,0,0.83,AA,4.679,7.503,191505,89.78
3,113536,三星转债,0.50%,104.26,0.91,2.65,0,1.73,AA,5.915,1.920,未到转股期,93.08999999999999
38,123015,蓝盾转债,1.64%,113.72,1.9,3.09,1,-0.07,AA,5.121,1.009,123015,83.19
7,128057,博彦转债,0.14%,106.862,-0.65,3.23,0,1.74,AA-,5.679,5.758,未到转股期,89.908
22,128068,和而转债,-0.72%,110.2,-0.51,3.48,0,0.48,AA-,5.929,5.470,未到转股期,86.32
2,128060,中装转债,-0.17%,102.8,-1.43,3.63,0,1.74,AA,5.737,5.250,未到转股期,93.57000000000001
26,127007,湖广转债,-0.10%,111.1,-0.7,3.64,1,0.36,AA+,4.995,13.214,127007,85.26
15,128053,尚荣转债,0.60%,108.1,-0.77,3.69,0,1.18,AA,5.627,7.500,未到转股期,88.21000000000001
19,128039,三力转债,0.01%,109.65,0.49,3.78,1,0.12,AA-,4.937,2.809,128039,86.57
18,123012,万顺转债,0.65%,108.208,0.0,4.88,0,0.57,AA-,5.055,1.702,123012,86.912
36,110041,蒙电转债,-1.39%,111.43,-1.59,5.3,0,-0.11,AAA,4.474,18.731,190041,83.27
10,128049,华源转债,0.57%,104.64,0.4,5.62,0,1.92,AA-,5.411,4.000,128049,89.74
TOTAL,,,,109.80033333333334,,1.6416666666666666,,,,,,,
