,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113027,华钰转债,0.92%,103.22,2.86,-5.77,0,1.91,AA,5.915,2.92,6.4,未到转股期,101.1075
2,113537,文灿转债,0.53%,100.45,1.95,3.51,0,3.43,AA-,5.904,2.05,8.0,未到转股期,96.9175
5,113536,三星转债,0.21%,103.88,0.1,1.82,0,1.81,AA,5.877,3.23,1.92,未到转股期,94.75500000000001
6,113514,威帝转债,-0.22%,99.63,0.68,9.57,0,2.89,A+,4.014,2.88,1.998,191514,93.19250000000001
13,128056,今飞转债,-0.08%,100.02,2.0,10.99,0,3.62,A+,5.627,2.17,3.68,未到转股期,91.73750000000001
16,128050,钧达转债,-0.01%,100.841,0.56,10.89,0,4.01,AA-,5.408,2.71,3.2,128050,90.9915
24,128066,亚泰转债,0.14%,98.94,1.35,15.44,0,3.18,AA-,5.759,1.9,4.8,未到转股期,89.48
27,123023,迪森转债,-0.25%,100.158,-0.79,14.85,0,2.56,AA,5.682,1.44,6.0,未到转股期,88.7045
30,113535,大业转债,-0.07%,99.83,0.0,16.1,0,2.74,AA,4.816,2.06,5.0,未到转股期,88.095
33,123011,德尔转债,-0.91%,97.905,2.67,19.15,0,3.82,AA-,5.011,1.54,5.556,123011,87.7325
36,113528,长城转债,-0.38%,99.57,-0.25,17.58,0,3.15,AA-,5.63,1.99,6.34,未到转股期,87.245
40,128033,迪龙转债,0.06%,101.185,-0.13,15.84,1,2.0,AA,4.452,2.24,5.199,128033,86.935
42,128044,岭南转债,0.34%,99.334,0.61,18.56,1,2.46,AA,5.085,1.68,6.593,128044,86.746
52,128065,雅化转债,-0.03%,94.98,0.0,27.02,0,2.85,AA,5.756,2.47,8.0,未到转股期,84.755
55,127003,海印转债,0.02%,101.857,0.0,18.25,2,3.8,AA,2.899,1.69,9.415,127003,84.4555
78,128062,亚药转债,0.18%,97.994,-0.8,28.42,0,3.69,AA,5.718,2.59,9.65,未到转股期,80.691
98,128015,久其转债,0.01%,92.888,-0.78,38.46,1,4.96,A+,3.899,4.23,7.798,128015,78.267
108,128018,时达转债,0.10%,95.195,-0.19,37.71,1,3.66,AA,4.312,1.21,8.823,128018,76.52250000000001
TOTAL,,,,99.32649999999998,0.5466666666666667,16.577222222222222,,3.1411111111111114,,,,,,
