,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
26,128062,亚药转债,0.13%,98.542,2.61,19.68,0,3.61,AA,5.677,2.79,9.65,未到转股期,86.698
30,113528,长城转债,0.67%,99.61,2.56,19.5,0,3.17,AA-,5.589,1.96,6.34,未到转股期,85.765
15,128066,亚泰转债,-0.08%,99.761,-0.93,15.61,0,3.05,AA-,5.718,1.9,4.8,未到转股期,88.53150000000001
35,123023,迪森转债,-0.04%,99.806,-1.15,19.6,0,2.64,AA,5.641,1.38,6.0,未到转股期,85.494
39,128044,岭南转债,-0.17%,99.831,-3.92,20.61,1,2.37,AA,5.044,1.66,6.593,128044,84.7115
42,123004,铁汉转债,-0.15%,99.846,-0.91,21.15,1,2.34,AA,4.386,1.21,8.332,123004,84.2915
22,128056,今飞转债,-0.02%,99.9,-1.53,16.78,0,3.67,A+,5.586,2.06,3.68,未到转股期,87.51499999999999
3,128070,智能转债,-0.10%,100.104,-1.9,8.76,0,2.89,A+,5.926,4.49,2.3,未到转股期,93.326
33,113535,大业转债,0.02%,100.29,-1.49,18.72,0,2.66,AA,4.775,2.02,5.0,未到转股期,85.66999999999999
9,128049,华源转债,-0.13%,100.52,-1.17,12.15,0,2.73,AA-,5.332,1.41,3.999,128049,90.3675
25,127003,海印转债,-0.21%,100.6,-0.77,16.91,2,4.32,AA,2.858,1.68,9.415,127003,86.7175
14,128050,钧达转债,0.45%,100.8,2.3,13.88,0,4.05,AA-,5.367,2.62,3.2,128050,88.79
10,113514,威帝转债,0.00%,100.82,-0.91,12.15,0,2.5,A+,3.973,2.84,1.998,191514,90.06750000000001
7,113537,文灿转债,-0.02%,100.83,-1.3,10.35,0,3.38,AA-,5.863,1.93,8.0,未到转股期,91.4075
1,113027,华钰转债,1.17%,101.31,3.08,6.22,0,2.25,AA,5.874,2.54,6.4,未到转股期,94.02499999999999
13,128069,华森转债,0.19%,101.4,-1.1,12.89,0,3.02,AA-,5.904,7.58,3.0,未到转股期,88.93249999999999
45,113505,杭电转债,-2.03%,101.76,-7.51,19.6,0,2.31,AA,4.6,1.89,7.5,191505,83.53999999999999
21,113524,奇精转债,-1.45%,102.09,-7.36,13.55,0,2.84,AA,5.378,2.39,3.3,191524,87.7475
TOTAL,,,,100.43444444444444,,15.450555555555557,,,,,,,,
