,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113027,华钰转债,0.05%,104.4,-0.27,-5.12,0,1.71,AA,5.91,2.93,6.4,未到转股期,99.44
1,123024,岱勒转债,0.05%,101.95,0.16,1.7,0,2.33,A+,4.679,3.58,2.1,未到转股期,96.77499999999999
2,123028,清水转债,0.86%,106.0,-0.99,-2.93,0,2.52,AA-,5.923,1.95,4.9,未到转股期,96.1975
3,128060,中装转债,2.24%,110.21,6.57,-8.26,0,0.5,AA,5.693,2.03,5.25,未到转股期,95.98500000000001
4,113537,文灿转债,0.19%,100.75,-0.16,4.58,0,3.38,AA-,5.899,2.04,8.0,未到转股期,95.815
5,128064,司尔转债,-4.07%,100.55,-4.93,6.8,0,2.47,AA,5.729,1.17,8.0,未到转股期,94.35000000000001
6,123026,中环转债,-2.65%,108.55,-3.34,-1.89,0,0.48,AA-,4.901,2.86,2.9,未到转股期,92.8675
7,113514,威帝转债,-0.20%,100.11,-0.23,9.85,0,2.77,A+,4.008,2.88,1.998,191514,92.5025
8,113536,三星转债,-0.60%,103.3,-3.65,5.82,0,1.91,AA,5.871,3.09,1.92,未到转股期,92.33500000000001
9,128053,尚荣转债,-1.28%,106.001,-3.25,2.44,0,1.55,AA,5.584,1.51,7.5,未到转股期,92.169
10,113505,杭电转债,-0.30%,106.68,-0.53,2.03,0,1.23,AA,4.636,2.32,7.5,191505,91.7975
11,113025,明泰转债,-0.13%,99.66,-0.59,11.5,0,2.66,AA,5.732,0.98,18.39,未到转股期,91.715
12,128069,华森转债,-0.25%,101.25,-2.57,9.62,0,3.03,AA-,5.94,7.8,3.0,未到转股期,91.535
13,123027,蓝晓转债,-0.30%,109.27,0.37,-1.03,0,1.64,A+,5.901,6.94,3.4,未到转股期,91.5025
14,113532,海环转债,-1.63%,102.81,-2.77,8.26,0,1.75,AA,5.71,2.13,4.6,未到转股期,90.995
15,113521,科森转债,-1.79%,103.2,-4.73,8.83,0,2.21,AA,5.337,1.81,6.098,191521,90.1775
16,128056,今飞转债,-0.76%,99.3,-3.44,14.11,0,3.76,A+,5.622,2.1,3.68,未到转股期,90.1175
17,128049,华源转债,-0.95%,102.31,-2.65,10.23,0,2.37,AA-,5.367,1.46,3.999,128049,90.0175
18,128066,亚泰转债,-0.64%,99.22,-1.82,14.92,0,3.13,AA-,5.753,1.92,4.8,未到转股期,89.59
19,123011,德尔转债,0.27%,97.949,-0.03,16.7,0,3.71,AA-,5.0,1.57,5.556,123011,89.52600000000001
20,113527,维格转债,-0.67%,96.96,-2.27,18.33,0,4.13,AA,5.523,0.84,7.46,未到转股期,89.2925
21,128039,三力转债,-1.08%,105.654,-2.04,6.94,1,0.9,AA-,4.893,2.02,2.809,128039,89.141
22,123014,凯发转债,-1.06%,104.9,-3.79,8.64,0,1.09,A+,4.027,2.03,3.149,123014,88.61999999999999
23,123012,万顺转债,-0.56%,109.012,-2.08,3.23,0,0.42,AA-,5.011,1.19,1.702,123012,88.5655
24,128034,江银转债,-0.61%,105.66,-0.86,7.73,2,0.82,AA+,4.529,0.91,17.583,128034,88.5425
25,128044,岭南转债,-0.36%,99.059,0.4,16.59,1,2.52,AA,5.079,1.7,6.593,128044,88.4985
26,123019,中来转债,0.01%,102.125,1.43,12.54,0,3.74,AA-,5.614,1.6,10.0,未到转股期,88.47
27,128057,博彦转债,-0.06%,104.3,-1.65,10.05,0,2.2,AA-,5.636,1.72,5.758,未到转股期,88.16250000000001
