,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113027,华钰转债,1.09%,104.35,0.72,-5.42,0,1.72,AA,5.912,2.94,6.4,未到转股期,99.715
1,123028,清水转债,1.38%,105.1,1.62,-4.71,0,2.67,AA-,5.926,1.97,4.9,未到转股期,98.4325
4,128060,中装转债,-0.65%,107.8,-3.58,-4.37,0,0.9,AA,5.696,1.91,5.25,未到转股期,95.4775
51,113028,环境转债,0.00%,117.4,-1.19,-1.87,0,-0.96,AAA,5.923,1.88,21.7,未到转股期,84.0025
14,123027,蓝晓转债,-0.02%,109.602,0.03,-0.36,0,1.58,A+,5.904,6.91,3.4,未到转股期,90.66799999999999
7,128053,尚荣转债,-0.03%,107.37,-0.95,0.39,0,1.31,AA,5.586,1.56,7.5,未到转股期,92.33749999999999
28,128025,特一转债,-0.67%,110.54,-0.59,1.36,1,-0.05,AA-,4.392,3.32,3.394,128025,88.44
11,113505,杭电转债,0.38%,107.0,0.13,1.8,0,1.17,AA,4.638,2.33,7.5,191505,91.65
3,113537,文灿转债,0.11%,100.56,-0.57,4.22,0,3.41,AA-,5.901,2.04,8.0,未到转股期,96.27499999999999
13,113521,科森转债,-0.03%,105.08,-2.59,5.57,0,1.86,AA,5.34,1.91,6.098,191521,90.7425
20,123014,凯发转债,0.71%,106.021,0.62,5.63,0,0.82,A+,4.03,2.11,3.149,123014,89.7565
26,128068,和而转债,0.11%,107.201,1.32,5.69,0,0.96,AA-,5.888,4.75,5.47,未到转股期,88.53150000000001
59,128058,拓邦转债,0.18%,112.2,0.87,6.8,0,1.68,AA,5.644,2.55,5.73,未到转股期,82.7
17,113532,海环转债,-0.43%,104.51,-2.07,7.0,0,1.45,AA,5.712,2.19,4.6,未到转股期,90.24
6,128069,华森转债,0.78%,101.5,-0.29,7.07,0,2.99,AA-,5.942,8.0,3.0,未到转股期,93.1975
21,128057,博彦转债,0.06%,104.364,-0.82,8.3,0,2.19,AA-,5.638,1.75,5.758,未到转股期,89.411
15,128049,华源转债,-0.35%,103.288,-1.78,8.33,0,2.18,AA-,5.37,1.5,3.999,128049,90.4645
41,123020,富祥转债,0.07%,106.57,-0.89,9.43,0,2.35,AA-,5.627,3.21,4.2,未到转股期,86.3575
TOTAL,,,,106.692,,3.0477777777777777,,,,,,,,
