,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
84,128026,众兴转债,-0.02%,104.38,-0.21,24.75,0,1.8,AA-,3.167,1.36,9.194,128026,70.87
80,113528,长城转债,0.68%,105.12,0.96,23.87,0,2.66,AA-,4.384,1.83,6.339,191528,71.00999999999999
3,128128,齐翔转2,0.55%,105.573,0.26,10.55,0,1.54,AA,5.852,1.79,29.9,未到转股期,83.87700000000001
19,128100,搜特转债,-0.02%,105.713,-0.75,15.26,1,1.98,AA,5.411,1.46,8.0,128100,79.027
54,128120,联诚转债,-0.15%,105.732,-0.09,20.12,0,2.03,A,5.759,2.48,2.6,未到转股期,74.148
13,113039,嘉泽转债,-0.03%,105.95,-0.6,14.61,0,1.14,AA,5.866,2.04,13.0,未到转股期,79.44
11,113601,塞力转债,0.32%,106.32,0.0,13.89,0,2.33,AA-,5.855,2.18,5.43,未到转股期,79.79
62,113600,新星转债,-0.52%,106.52,-0.85,20.74,0,2.98,AA-,5.833,2.22,5.95,未到转股期,72.74000000000001
75,123011,德尔转债,1.53%,106.937,5.37,21.51,0,2.3,AA-,3.764,1.52,2.507,123011,71.553
45,123023,迪森转债,1.23%,106.996,0.31,17.33,0,1.65,AA,4.436,1.6,5.998,123023,75.674
41,113570,百达转债,0.30%,107.98,-0.56,16.13,0,1.25,A+,5.408,2.28,2.8,191570,75.89
51,113546,迪贝转债,0.25%,108.11,-0.38,17.43,0,2.34,A+,5.027,2.41,2.299,191546,74.46000000000001
27,128025,特一转债,0.06%,108.25,0.22,14.39,1,0.46,AA-,3.148,2.66,2.991,128025,77.36
36,113568,新春转债,0.19%,108.35,-0.12,15.34,0,2.72,AA-,5.395,1.38,3.3,191568,76.31
58,128069,华森转债,0.07%,109.38,-0.59,17.17,0,2.03,AA-,4.699,6.04,2.998,128069,73.45
79,110052,贵广转债,-0.11%,109.8,-1.21,18.93,0,1.79,AA+,4.395,1.61,15.266,190052,71.27000000000001
5,128085,鸿达转债,-0.64%,109.83,-1.24,8.44,0,2.56,AA,5.178,1.35,24.257,128085,81.73
40,113557,森特转债,-0.49%,110.01,-2.3,14.07,0,1.84,AA-,5.184,2.25,5.999,191557,75.91999999999999
71,127020,中金转债,-0.43%,110.151,-0.9,17.64,0,0.56,AA+,5.77,1.42,38.0,未到转股期,72.209
70,123065,宝莱转债,0.91%,110.194,1.66,17.59,0,1.69,AA-,5.893,7.32,2.19,未到转股期,72.216
56,113549,白电转债,0.29%,110.55,-0.7,15.9,0,0.81,AA,5.09,1.54,8.799,191549,73.55
68,127003,海印转债,-0.42%,110.741,-1.73,16.98,2,0.58,AA,1.652,1.76,6.74,127003,72.279
66,110074,精达转债,0.30%,111.0,-0.56,16.6,0,0.97,AA,5.849,1.95,7.87,未到转股期,72.4
35,113033,利群转债,-0.61%,111.33,-0.85,12.13,0,0.66,AA,5.466,1.34,18.0,191033,76.54
8,113595,花王转债,-0.13%,111.5,-1.65,8.07,0,1.65,AA-,5.77,2.17,3.3,未到转股期,80.43
TOTAL,,,,108.25667999999997,,16.3776,,,,,,,,
