,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
30,128108,蓝帆转债,-4.63%,130.085,-6.87,-2.52,0,-2.49,AA,5.575,2.42,31.44,未到转股期,72.43499999999999
78,128019,久立转2,-1.68%,134.28,-1.44,-0.66,0,-6.56,AA,3.025,2.53,9.98,128019,66.38
57,113537,文灿转债,-0.63%,131.85,-1.64,-0.59,0,-1.80,AA-,4.611,2.57,5.019,191537,68.74000000000001
71,113562,璞泰转债,2.99%,132.94,3.77,0.08,0,-3.80,AA,4.178,13.59,7.532,191562,66.98
14,110058,永鼎转债,-1.11%,124.6,-0.79,0.64,1,-1.84,AA,4.46,3.25,4.504,190058,74.76
6,113561,正裕转债,-4.38%,120.13,-4.27,1.39,0,-0.27,A+,5.17,3.33,1.586,191561,78.48
16,113536,三星转债,-2.96%,123.5,-2.27,1.82,0,-1.61,AA,4.584,3.29,1.492,191536,74.68
88,123055,晨光转债,-2.44%,132.001,-3.01,2.54,0,-1.08,AA-,5.63,4.29,6.3,未到转股期,65.45899999999999
60,128096,奥瑞转债,-3.86%,128.15,-6.82,3.44,0,-1.91,AA+,5.288,2.21,8.97,128096,68.41
13,128057,博彦转债,-1.41%,121.417,-0.2,3.7,0,-0.85,AA-,4.348,1.85,5.284,128057,74.883
17,128056,今飞转债,-3.16%,121.161,0.26,4.21,0,-0.03,A+,4.334,2.92,2.376,128056,74.629
77,113020,桐昆转债,-1.50%,129.09,-3.38,4.5,0,-3.34,AA+,4.058,1.38,31.51,191020,66.41
51,123066,赛意转债,-1.45%,125.85,-0.99,4.94,0,-0.62,A+,5.879,7.04,3.2,未到转股期,69.21000000000001
5,128066,亚泰转债,-0.79%,115.6,-1.49,5.56,1,0.37,AA-,4.466,1.79,4.798,128066,78.84
52,128111,中矿转债,-1.08%,124.953,-2.03,5.87,0,-0.04,AA-,5.614,1.8,8.0,未到转股期,69.17699999999999
33,123063,大禹转债,-3.57%,121.258,-7.12,6.78,0,0.76,AA-,5.742,3.16,6.38,未到转股期,71.962
0,128128,齐翔转2,0.26%,107.598,2.11,7.47,0,1.22,AA,5.805,1.67,29.9,未到转股期,84.932
93,113577,春秋转债,-4.80%,127.59,-7.99,7.47,0,-1.42,AA-,5.455,3.04,2.328,191577,64.94
18,128105,长集转债,-2.55%,118.007,-3.16,7.53,0,-0.43,AA,5.441,2.6,7.999,128105,74.463
48,113541,荣晟转债,-1.20%,122.58,-2.52,7.57,1,-1.37,AA-,4.729,2.19,2.745,191541,69.85
83,128113,比音转债,-1.66%,125.869,-2.2,8.03,0,-1.27,AA,5.627,4.13,6.89,未到转股期,66.101
74,123059,银信转债,-3.03%,125.09,-2.14,8.27,0,-0.14,AA-,5.707,4.01,3.91,未到转股期,66.64
20,123028,清水转债,-2.93%,116.803,-4.51,8.9,0,0.93,AA-,4.636,1.7,4.555,123028,74.297
11,113567,君禾转债,-2.37%,114.66,-3.06,9.14,0,0.76,A+,5.342,3.58,2.1,191567,76.2
4,113595,花王转债,-1.03%,111.23,-0.98,9.34,0,1.71,AA-,5.723,2.14,3.3,未到转股期,79.42999999999999
25,123067,斯莱转债,-3.94%,117.198,-2.25,10.05,0,0.58,AA-,5.882,5.67,3.88,未到转股期,72.75200000000001
TOTAL,,,,123.21115384615383,,4.825769230769231,,,,,,,,
