,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
32,123051,今天转债,1.22%,132.204,2.73,-9.11,0,-1.33,A+,5.641,4.29,2.8,未到转股期,76.90599999999999
65,113575,东时转债,-0.81%,132.61,-1.07,-5.08,0,-2.85,AA,5.488,6.59,4.28,未到转股期,72.46999999999998
1,113599,嘉友转债,-1.08%,120.13,-1.3,-4.1,0,0.84,AA-,5.811,3.66,7.2,未到转股期,83.97
53,128111,中矿转债,1.59%,127.798,1.5,-1.99,0,-0.44,AA-,5.66,1.99,8.0,未到转股期,74.192
20,123028,清水转债,4.57%,123.174,9.09,-1.99,0,-0.24,AA-,4.682,2.0,4.897,123028,78.81599999999999
31,110058,永鼎转债,0.94%,124.34,1.6,-1.31,1,-1.77,AA,4.507,3.3,6.578,190058,76.97
81,128096,奥瑞转债,1.19%,129.88,2.7,-0.88,0,-2.14,AA+,5.334,2.36,10.783,128096,71.0
47,123047,久吾转债,2.88%,125.764,5.43,-0.73,0,0.64,A+,5.433,3.38,2.539,123047,74.96600000000001
42,113541,荣晟转债,-0.46%,124.37,-1.17,-0.26,1,-1.66,AA-,4.775,2.4,3.055,191541,75.89
14,123045,雷迪转债,0.79%,120.847,1.58,-0.26,0,-0.23,A+,5.411,2.57,2.799,123045,79.41300000000001
87,113537,文灿转债,0.47%,128.6,0.32,0.92,0,-1.24,AA-,4.658,2.47,5.091,191537,70.48
23,128051,光华转债,-0.58%,120.3,-1.25,1.54,1,-0.99,AA-,4.173,4.47,2.489,128051,78.16
24,128056,今飞转债,0.22%,119.131,0.13,2.72,0,0.36,A+,4.381,2.91,2.378,128056,78.149
6,128050,钧达转债,0.75%,116.064,1.46,2.95,1,1.54,AA-,4.162,2.22,3.199,128050,80.986
39,113565,宏辉转债,-0.09%,120.88,-0.26,3.05,0,-0.43,AA-,5.373,4.07,3.091,191565,76.07000000000001
92,123049,维尔转债,-0.48%,126.41,-0.55,3.79,0,-0.24,AA-,5.501,1.74,9.17,未到转股期,69.8
89,128021,兄弟转债,0.49%,125.717,0.63,3.94,1,-4.32,AA,3.126,2.66,2.655,128021,70.343
28,128039,三力转债,2.18%,118.25,3.95,4.42,1,-2.04,AA-,3.652,2.04,2.027,128039,77.33
9,128066,亚泰转债,0.33%,114.722,0.67,4.95,1,0.54,AA-,4.512,1.78,4.798,128066,80.328
64,123063,大禹转债,1.20%,122.401,0.52,4.98,0,0.58,AA-,5.789,3.23,6.38,未到转股期,72.619
49,128057,博彦转债,0.02%,119.896,-0.1,5.28,0,-0.55,AA-,4.395,1.85,5.284,128057,74.824
33,113578,全筑转债,-0.41%,117.77,-1.3,5.53,0,0.08,AA,5.521,1.44,3.84,未到转股期,76.7
18,113567,君禾转债,0.88%,115.25,0.48,5.66,0,0.66,A+,5.389,3.72,2.1,191567,79.09
21,123054,思特转债,0.87%,115.799,0.11,5.97,0,0.9,AA-,5.658,3.51,2.71,未到转股期,78.231
10,128082,华锋转债,0.24%,113.65,-0.32,6.46,1,1.43,A+,5.142,1.66,3.52,128082,79.89
TOTAL,,,,122.23827999999999,,1.4580000000000002,,,,,,,,
