,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
14,123048,应急转债,-6.51%,131.19,6.37,-13.7,0,-2.7,AA+,5.526,5.31,8.19,未到转股期,82.51
47,113585,寿仙转债,0.20%,132.1,-1.18,-8.04,0,-2.03,AA-,5.69,4.77,3.6,未到转股期,75.94
56,113575,东时转债,-1.23%,133.15,-2.6,-7.59,0,-2.9,AA,5.523,6.8,4.28,未到转股期,74.44
10,113576,起步转债,-2.47%,122.07,-3.84,-4.82,0,-0.04,AA-,5.526,3.84,5.2,未到转股期,82.75
9,123051,今天转债,-0.74%,121.6,-1.49,-4.54,0,0.18,A+,5.677,3.75,2.8,未到转股期,82.94000000000001
1,113599,嘉友转债,2.43%,118.23,1.2,-3.15,0,1.11,AA-,5.847,3.57,7.2,未到转股期,84.92
2,128056,今飞转债,-3.03%,118.498,-2.13,-3.14,0,0.49,A+,4.416,2.92,2.601,128056,84.642
81,123061,航新转债,0.14%,129.822,-2.85,-0.61,0,-0.69,AA-,5.808,4.33,2.5,未到转股期,70.788
29,113541,荣晟转债,0.73%,121.05,0.57,-0.58,1,-1.08,AA-,4.811,2.33,3.076,191541,79.53
73,128098,康弘转债,0.61%,128.478,0.75,-0.5,0,-1.85,AA,5.43,8.15,15.264,128098,72.02199999999999
8,110058,永鼎转债,2.14%,116.59,3.16,0.1,1,-0.33,AA,4.542,2.91,6.608,190058,83.31
18,128022,众信转债,-8.59%,117.0,-10.0,1.81,1,-2.02,AA,3.17,3.85,4.56,128022,81.19
11,123045,雷迪转债,0.62%,115.11,1.7,2.17,0,0.69,A+,5.447,2.38,2.799,123045,82.72
17,128051,光华转债,-0.82%,115.918,-2.31,2.75,1,-0.09,AA-,4.208,4.26,2.489,128051,81.332
85,113537,文灿转债,1.34%,125.83,0.04,3.95,0,-0.76,AA-,4.693,2.32,5.091,191537,70.22
44,128111,中矿转债,0.36%,119.627,-0.5,4.02,0,0.75,AA-,5.696,1.75,8.0,未到转股期,76.35300000000001
31,113565,宏辉转债,0.46%,116.51,-0.27,4.31,0,0.27,AA-,5.408,3.84,3.091,191565,79.17999999999999
49,128021,兄弟转债,0.76%,120.0,0.5,4.48,1,-2.83,AA,3.162,2.4,2.655,128021,75.52
13,123028,清水转债,-0.97%,112.303,-3.21,5.11,0,1.78,AA-,4.718,1.7,4.897,123028,82.587
48,123047,久吾转债,0.93%,118.97,1.33,5.39,0,1.7,A+,5.468,3.02,2.54,123047,75.64
39,113525,台华转债,-0.88%,116.51,-0.78,5.6,0,-0.34,AA,4.214,2.59,4.72,191525,77.89
15,113567,君禾转债,1.45%,112.55,3.04,5.64,0,1.1,A+,5.425,3.63,2.1,191567,81.81
3,113595,花王转债,0.65%,109.81,1.69,5.84,0,1.91,AA-,5.805,2.18,3.3,未到转股期,84.35
7,110071,湖盐转债,0.61%,110.75,2.37,5.93,0,0.7,AA,5.775,2.51,7.2,未到转股期,83.32
92,128096,奥瑞转债,1.81%,124.31,0.37,6.03,0,-1.31,AA+,5.37,2.11,10.784,128096,69.66
TOTAL,,,,120.31904,,0.6584000000000002,,,,,,,,
