,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
5,128085,鸿达转债,-0.64%,109.83,-1.24,8.44,0,2.56,AA,5.178,1.35,24.257,128085,81.73
6,128050,钧达转债,0.75%,116.064,1.46,2.95,1,1.54,AA-,4.162,2.22,3.199,128050,80.986
7,123004,铁汉转债,0.05%,112.059,0.97,7.21,1,-0.65,AA,3.181,1.59,8.032,123004,80.73100000000001
13,113039,嘉泽转债,-0.03%,105.95,-0.6,14.61,0,1.14,AA,5.866,2.04,13.0,未到转股期,79.44
20,123028,清水转债,4.57%,123.174,9.09,-1.99,0,-0.24,AA-,4.682,2.0,4.897,123028,78.81599999999999
31,110058,永鼎转债,0.94%,124.34,1.6,-1.31,1,-1.77,AA,4.507,3.3,6.578,190058,76.97
35,113033,利群转债,-0.61%,111.33,-0.85,12.13,0,0.66,AA,5.466,1.34,18.0,191033,76.54
36,113568,新春转债,0.19%,108.35,-0.12,15.34,0,2.72,AA-,5.395,1.38,3.3,191568,76.31
45,123023,迪森转债,1.23%,106.996,0.31,17.33,0,1.65,AA,4.436,1.6,5.998,123023,75.674
46,128076,金轮转债,0.23%,106.836,0.15,17.67,0,1.57,AA-,5.005,1.24,2.139,128076,75.494
54,128120,联诚转债,-0.15%,105.732,-0.09,20.12,0,2.03,A,5.759,2.48,2.6,未到转股期,74.148
57,113527,维格转债,-0.01%,91.87,-0.3,34.67,1,6.63,AA,4.282,0.65,7.457,191527,73.46
58,128069,华森转债,0.07%,109.38,-0.59,17.17,0,2.03,AA-,4.699,6.04,2.998,128069,73.45
61,110064,建工转债,0.03%,105.82,-0.99,21.2,0,2.55,AA+,5.186,0.86,16.598,190064,72.98
78,110070,凌钢转债,0.25%,102.92,0.0,25.79,0,2.54,AA,5.499,0.79,4.4,未到转股期,71.28999999999999
80,113528,长城转债,0.68%,105.12,0.96,23.87,0,2.66,AA-,4.384,1.83,6.339,191528,71.00999999999999
85,128087,孚日转债,0.41%,101.41,-0.99,28.03,0,2.21,AA,5.181,1.19,6.499,128087,70.56
96,113591,胜达转债,0.00%,104.8,-0.16,26.02,0,2.78,AA-,5.715,3.27,5.5,未到转股期,69.18
108,128081,海亮转债,-0.29%,104.88,-0.12,27.79,0,1.89,AA,5.11,1.62,31.5,128081,67.33000000000001
121,113017,吉视转债,0.33%,101.08,-0.88,33.12,0,2.67,AA+,3.205,1.0,15.591,191017,65.80000000000001
128,113505,杭电转债,0.41%,104.72,0.17,30.04,0,2.12,AA,3.395,1.5,7.499,191505,65.24000000000001
156,128018,时达转债,0.20%,105.0,-0.17,34.1,1,1.66,AA,3.066,1.34,8.822,128018,60.9
157,113024,核建转债,-0.18%,104.22,-1.57,34.91,0,1.17,AAA,4.485,1.25,29.957,191024,60.870000000000005
220,128015,久其转债,-0.16%,101.688,-1.25,53.01,1,3.34,A+,2.652,5.08,7.796,128015,45.302
261,128062,亚药转债,-0.19%,79.158,-1.13,145.45,0,9.93,A-,4.471,4.86,9.642,128062,-24.60799999999999
TOTAL,,,,106.10907999999998,0.14639999999999997,25.906800000000004,,2.2156,,,,,,
