,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
29,113593,沪工转债,-0.52%,129.14,-0.7,-3.39,0,-1.08,A+,5.633,7.24,4.0,未到转股期,74.25000000000001
109,128111,中矿转债,-2.82%,136.051,-3.84,-3.03,0,-1.6,AA-,5.523,2.16,8.0,未到转股期,66.97900000000001
99,123055,晨光转债,-0.36%,134.4,3.05,-2.46,0,-1.43,AA-,5.54,4.49,6.3,未到转股期,68.05999999999999
98,128056,今飞转债,-6.69%,132.5,-9.81,-0.59,0,-2.17,A+,4.244,2.99,1.739,128056,68.09
1,128128,齐翔转2,-0.79%,112.5,-0.43,-0.24,0,0.44,AA,5.715,1.89,29.9,未到转股期,87.74
96,127015,希望转债,-0.34%,132.0,-0.27,-0.19,0,-3.54,AAA,5.088,3.22,10.227,127015,68.19
7,113565,宏辉转债,-4.85%,121.57,-7.31,-0.11,0,-0.55,AA-,5.236,4.08,2.866,191565,78.54
76,128106,华统转债,0.64%,129.66,0.66,-0.04,0,-2.55,AA,5.353,3.25,5.443,128106,70.38000000000001
48,113561,正裕转债,0.30%,127.33,0.31,0.05,0,-1.44,A+,5.079,3.07,1.576,191561,72.62
56,123051,今天转债,2.34%,127.301,5.51,0.92,0,-0.67,A+,5.504,3.74,2.8,未到转股期,71.779
81,110065,淮矿转债,0.69%,128.83,2.77,1.18,0,-2.96,AAA,5.058,1.23,27.569,190065,69.98999999999998
11,113562,璞泰转债,-0.61%,121.25,-0.72,2.1,0,-1.67,AA,4.088,11.49,5.321,191562,76.65
79,123057,美联转债,2.15%,127.171,5.77,2.54,0,-1.33,AA-,5.578,7.12,2.07,未到转股期,70.28899999999999
42,113536,三星转债,-0.06%,124.09,-0.13,2.74,0,-1.75,AA,4.493,2.99,1.491,191536,73.17
12,128114,正邦转债,-0.07%,120.61,0.91,2.79,0,-0.82,AA+,5.54,3.1,16.0,未到转股期,76.6
51,123056,雪榕转债,0.82%,124.01,2.6,3.69,0,-0.43,AA-,5.559,3.18,5.85,未到转股期,72.3
2,113008,电气转债,-0.07%,108.94,-0.19,3.88,1,-12.63,AAA,0.17,1.26,44.136,191008,87.18
10,128108,蓝帆转债,0.27%,118.517,-0.15,4.17,0,-0.83,AA,5.485,1.95,31.44,未到转股期,77.313
33,123074,隆利转债,10.32%,121.666,20.01,4.35,0,0.33,AA-,5.907,4.76,3.245,未到转股期,73.98400000000001
36,128057,博彦转债,0.89%,121.628,0.9,4.91,0,-0.91,AA-,4.258,1.83,5.284,128057,73.462
68,113577,春秋转债,1.16%,123.39,1.82,5.79,0,-0.81,AA-,5.364,2.88,2.323,191577,70.82
24,113541,荣晟转债,-0.08%,119.27,-0.46,6.04,1,-0.8,AA-,4.638,2.06,2.745,191541,74.69
44,123002,国祯转债,-0.03%,120.64,-0.52,6.23,1,-3.45,AA,2.978,1.75,2.522,123002,73.13
105,113025,明泰转债,-0.19%,126.16,-0.75,6.24,0,-2.13,AA,4.353,1.05,13.552,191025,67.60000000000001
75,113034,滨化转债,-0.72%,123.31,-0.73,6.28,0,-1.3,AA,5.353,1.25,19.325,191034,70.41
69,113572,三祥转债,-0.34%,122.89,-1.56,6.39,0,-1.57,A+,5.274,4.96,1.698,191572,70.72
34,123049,维尔转债,0.07%,119.095,0.36,7.2,0,0.9,AA-,5.362,1.54,9.17,123049,73.705
52,128040,华通转债,-0.06%,120.586,0.43,7.2,0,-2.03,AA-,3.532,8.43,2.223,128040,72.214
61,128113,比音转债,-1.12%,121.305,-1.69,7.27,0,-0.62,AA,5.537,4.01,6.89,未到转股期,71.425
5,128085,鸿达转债,-0.07%,110.843,-0.74,7.55,0,2.44,AA,5.041,1.36,24.257,128085,81.607
6,113601,塞力转债,0.18%,111.0,-0.23,7.7,0,1.6,AA-,5.718,2.22,5.43,未到转股期,81.3
TOTAL,,,,123.15009677419351,,3.134193548387097,,,,,,,,
