,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,128128,齐翔转2,-0.79%,112.5,-0.43,-0.24,0,0.44,AA,5.715,1.89,29.9,未到转股期,87.74
5,128085,鸿达转债,-0.07%,110.843,-0.74,7.55,0,2.44,AA,5.041,1.36,24.257,128085,81.607
6,113601,塞力转债,0.18%,111.0,-0.23,7.7,0,1.6,AA-,5.718,2.22,5.43,未到转股期,81.3
8,113039,嘉泽转债,0.22%,105.01,-0.93,17.15,0,1.33,AA,5.729,1.81,13.0,未到转股期,77.84
15,113033,利群转债,0.10%,109.71,0.15,14.27,0,0.96,AA,5.329,1.28,18.0,191033,76.02000000000001
23,123004,铁汉转债,0.36%,103.89,-1.45,21.26,1,1.88,AA,3.044,1.32,8.032,123004,74.85
26,113568,新春转债,-0.08%,111.8,-1.13,13.84,0,2.17,AA-,5.258,1.43,3.299,191568,74.36
28,110070,凌钢转债,-0.01%,104.94,1.7,20.75,0,2.23,AA,5.362,0.81,4.4,190070,74.31
46,110064,建工转债,0.18%,105.3,0.25,21.83,0,2.73,AA+,5.049,0.84,16.598,190064,72.87
57,123028,清水转债,-0.27%,110.95,-0.97,17.5,0,2.13,AA-,4.545,1.47,4.555,123028,71.55
78,128100,搜特转债,0.39%,102.078,0.0,27.6,1,2.73,AA,5.274,1.27,7.999,128100,70.322
83,113505,杭电转债,0.25%,105.9,0.16,24.36,0,1.86,AA,3.258,1.57,7.499,191505,69.74
84,128087,孚日转债,0.20%,101.44,0.4,28.85,0,2.27,AA,5.044,1.2,6.499,128087,69.71000000000001
85,128120,联诚转债,0.30%,109.627,0.55,20.78,0,1.41,A,5.622,2.16,2.6,未到转股期,69.593
91,128081,海亮转债,-0.09%,107.1,-0.59,24.0,0,1.45,AA,4.973,1.7,31.5,128081,68.9
101,128018,时达转债,0.44%,107.0,1.6,25.03,1,0.74,AA,2.929,1.45,8.822,128018,67.97
111,128026,众兴转债,0.01%,105.011,-0.42,28.19,0,1.68,AA-,3.03,1.3,9.194,128026,66.799
113,113528,长城转债,-0.10%,106.15,-0.76,27.2,0,2.5,AA-,4.247,1.8,6.339,191528,66.64999999999999
117,113600,新星转债,0.18%,106.5,1.63,27.32,0,3.05,AA-,5.696,1.91,5.95,未到转股期,66.18
119,113024,核建转债,-0.02%,104.99,1.67,29.22,0,1.03,AAA,4.348,1.28,29.957,191024,65.79
126,128132,交建转债,0.23%,99.224,1.8,35.98,0,2.99,AA,5.786,3.43,8.5,未到转股期,64.79599999999999
128,113017,吉视转债,0.08%,97.69,0.48,37.89,0,3.97,AA+,3.068,0.94,15.591,191017,64.42
154,113527,维格转债,-0.03%,90.94,0.17,48.06,1,7.14,AA,4.145,0.91,7.456,191527,61.0
198,113591,胜达转债,0.08%,101.68,0.0,43.74,0,3.42,AA-,5.578,2.62,5.5,未到转股期,54.57999999999999
254,128015,久其转债,-0.02%,100.13,-0.55,74.49,1,4.17,A+,2.515,4.5,7.796,128015,25.38000000000001
267,128062,亚药转债,-0.16%,72.06,-1.12,164.93,0,12.74,A-,4.334,4.51,9.64,128062,-36.99000000000001
TOTAL,,,,103.97934615384617,0.0476923076923077,31.125,,2.733076923076923,,,,,,
