,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,127018,本钢转债,-0.54%,80.016,-3.31,25.38,0,0.0,AAA,5.521,0.59,68.0,未到转股期,100.949
0,128085,鸿达转债,-2.98%,81.401,-2.52,3.27,0,0.0,AA,4.986,1.04,24.189,128085,116.1465
1,110072,广汇转债,-2.43%,85.14,-1.95,13.61,0,0.0,AA+,5.655,0.61,33.7,未到转股期,104.6525
89,113527,维格转债,-1.02%,85.23,-1.75,49.38,1,0.0,AA,4.09,0.84,7.456,191527,77.73499999999999
3,113595,花王转债,-2.17%,92.17,-3.51,16.51,0,0.0,AA-,5.578,1.64,3.3,未到转股期,95.44749999999999
18,128087,孚日转债,-0.31%,93.368,0.87,26.77,0,0.0,AA,4.989,1.12,6.499,128087,86.5545
6,123080,海波转债,-5.76%,94.239,-3.95,19.07,0,0.0,A+,5.945,2.31,2.45,未到转股期,91.4585
116,128044,岭南转债,-0.81%,94.267,-1.0,41.04,1,0.0,AA,3.647,1.2,6.592,128044,74.953
108,113017,吉视转债,-0.31%,94.76,-1.95,39.08,0,0.0,AA+,3.014,0.9,15.591,191017,75.92999999999999
13,128100,搜特转债,4.57%,95.6,10.0,20.02,1,0.0,AA,5.219,1.27,7.999,128100,89.385
10,123004,铁汉转债,-1.78%,95.74,-4.49,19.45,1,0.0,AA,2.989,1.23,8.032,123004,89.67250000000001
114,113519,长久转债,-3.41%,96.05,-1.28,38.55,0,0.0,AA,3.879,1.85,6.969,191519,75.03750000000001
105,113535,大业转债,0.35%,96.66,3.53,36.36,0,0.0,AA,3.378,1.47,4.999,191535,76.07000000000001
101,113600,新星转债,-1.74%,97.09,-4.3,35.02,0,0.0,AA-,5.641,1.64,5.95,未到转股期,76.645
85,113524,奇精转债,-0.71%,99.09,-0.56,30.39,0,0.0,AA,3.981,1.99,3.299,191524,78.11749999999999
48,113505,杭电转债,-0.53%,99.28,-0.87,25.02,0,0.0,AA,3.203,1.46,7.499,191505,81.955
56,128081,海亮转债,-0.70%,99.3,-3.28,26.36,0,0.0,AA,4.918,1.54,31.5,128081,80.93
4,128127,文科转债,-0.87%,99.389,-1.8,8.48,0,0.0,AA-,5.66,0.95,9.5,未到转股期,94.251
32,123069,金诺转债,-0.88%,100.015,0.38,21.68,0,0.0,AA-,5.816,2.14,3.68,未到转股期,83.725
27,113036,宁建转债,-2.29%,100.12,-1.46,20.44,0,0.0,AA,5.54,1.14,5.4,未到转股期,84.55
94,128018,时达转债,-0.18%,100.584,-2.54,29.57,1,0.0,AA,2.874,1.31,8.822,128018,77.23849999999999
17,113557,森特转债,-1.49%,100.63,-3.41,15.87,0,0.0,AA-,4.992,1.98,5.999,191557,87.4675
73,110064,建工转债,-0.37%,101.3,-2.12,25.12,0,0.0,AA+,4.995,0.79,16.598,190064,79.86
92,128076,金轮转债,-0.69%,101.47,-2.75,28.34,0,0.0,AA-,4.814,1.09,2.138,128076,77.275
42,123023,迪森转债,-1.67%,101.7,-6.04,21.15,0,0.0,AA,4.244,1.42,5.294,123023,82.4375
75,127007,湖广转债,-0.26%,101.73,-2.15,24.76,1,0.0,AA+,3.518,0.66,12.185,127007,79.69999999999999
122,113532,海环转债,0.08%,101.78,-1.01,32.43,0,0.0,AA,4.277,1.49,4.6,191532,73.89750000000001
40,123077,汉得转债,-1.39%,101.8,-3.3,20.67,0,0.0,AA,5.923,2.28,9.37,未到转股期,82.6975
111,113026,核能转债,0.26%,101.81,-1.24,30.04,0,0.0,AAA,4.312,1.27,78.0,191026,75.66
129,128118,瀛通转债,-0.61%,101.96,-2.85,33.03,0,0.0,AA-,5.526,2.33,3.0,未到转股期,73.26750000000001
35,128025,特一转债,-1.17%,101.978,-1.72,19.45,1,0.0,AA-,2.956,2.4,2.991,128025,83.43450000000001
97,128069,华森转债,-1.12%,102.01,-0.48,27.88,0,0.0,AA-,4.507,5.0,2.998,128069,77.08
36,123028,清水转债,-1.13%,102.2,-1.84,19.22,0,0.0,AA-,4.49,1.33,4.555,123028,83.38499999999999
15,128013,洪涛转债,-0.87%,102.206,-2.09,12.75,2,0.0,AA-,1.6,1.14,11.985,128013,88.2315
29,128026,众兴转债,-1.09%,102.225,-4.34,17.99,0,0.0,AA-,2.975,1.38,9.194,128026,84.2825
124,128083,新北转债,-0.10%,102.39,-1.41,31.93,0,0.0,AA,4.975,1.7,8.769,128083,73.6625
30,113599,嘉友转债,-1.16%,102.7,-2.21,17.47,0,0.0,AA-,5.619,2.28,7.2,未到转股期,84.19749999999999
7,110070,凌钢转债,-1.18%,102.94,-1.14,8.88,0,0.0,AA,5.307,0.89,4.399,190070,90.4
119,113525,台华转债,-0.02%,103.01,-0.63,30.47,0,0.0,AA,3.986,1.81,4.72,191525,74.13749999999999
20,113568,新春转债,-1.89%,103.02,-1.84,14.74,0,0.0,AA-,5.203,1.31,3.299,191568,85.92500000000001
TOTAL,,,,97.9592,,24.441,,,,,,,,
