,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113557,森特转债,1.35%,112.01,2.48,11.25,0,1.36,AA-,5.638,2.47,6.0,未到转股期,79.5525
1,113034,滨化转债,10.52%,110.52,1.31,14.1,0,0.7,AA,5.945,1.14,24.0,未到转股期,78.905
2,128087,孚日转债,-0.85%,114.0,-10.04,9.87,0,-0.11,AA,5.636,1.66,6.5,未到转股期,78.5975
3,123045,雷迪转债,0.84%,109.699,1.98,17.36,0,1.49,A+,5.866,2.16,2.88,未到转股期,77.281
4,113570,百达转债,-0.12%,114.73,-3.43,11.4,0,0.09,A+,5.863,2.85,2.8,未到转股期,76.72
5,128066,亚泰转债,0.08%,111.733,0.28,16.7,1,1.04,AA-,4.967,1.61,4.799,128066,75.74199999999999
6,128085,鸿达转债,1.48%,110.801,5.67,18.23,0,2.18,AA,5.633,1.33,24.27,未到转股期,75.5265
7,113575,东时转债,17.45%,117.45,0.06,9.58,0,-0.58,AA,5.942,5.44,4.28,未到转股期,75.365
8,113008,电气转债,0.00%,111.7,-0.41,18.15,1,-5.99,AAA,0.762,1.16,44.682,191008,74.6875
9,128081,海亮转债,1.30%,111.89,2.33,19.03,0,0.54,AA,5.564,2.13,31.5,未到转股期,73.8375
10,127003,海印转债,0.46%,111.436,0.72,19.79,2,0.81,AA,2.107,1.7,9.415,127003,73.72149999999999
11,113033,利群转债,-0.05%,107.95,-0.16,24.46,0,1.14,AA,5.921,1.16,18.0,未到转股期,73.705
12,113567,君禾转债,0.30%,110.44,1.53,22.21,0,1.36,A+,5.844,3.53,2.1,未到转股期,72.9025
13,113541,荣晟转债,0.20%,110.35,2.18,22.38,0,0.9,AA-,5.23,2.05,3.3,191541,72.86500000000001
14,113566,翔港转债,0.83%,116.1,2.07,14.96,0,1.23,A+,5.833,3.99,2.0,未到转股期,72.68
15,128034,江银转债,0.19%,109.906,0.97,23.94,2,-0.2,AA+,3.742,0.77,17.582,128034,72.139
16,128074,游族转债,3.48%,120.401,0.54,10.43,0,-0.02,AA,5.403,3.02,11.498,128074,71.7765
17,113536,三星转债,0.47%,118.71,0.68,12.93,0,-0.6,AA,5.085,2.94,1.914,191536,71.5925
