,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
27,128100,搜特转债,-2.00%,104.569,0.47,32.19,0,2.0,AA,5.921,2.36,8.0,未到转股期,71.2885
42,128070,智能转债,-1.88%,107.072,-3.71,31.43,0,1.94,A+,5.23,3.54,2.298,128070,69.3555
19,110066,盛屯转债,-0.59%,107.11,-2.35,26.98,0,1.28,AA,5.896,1.08,23.86,未到转股期,72.655
28,128076,金轮转债,-1.86%,107.173,-2.2,28.88,0,1.36,AA-,5.515,1.16,2.14,未到转股期,71.167
25,128073,哈尔转债,-2.19%,107.21,-3.39,28.21,0,1.79,AA-,4.37,2.15,2.999,128073,71.63250000000001
20,123004,铁汉转债,-1.87%,107.75,8.28,26.13,1,0.52,AA,3.69,1.24,8.332,123004,72.6525
39,127003,海印转债,-0.38%,108.291,4.56,29.35,2,2.16,AA,2.162,1.53,9.415,127003,69.6965
23,128049,华源转债,-0.96%,108.7,-1.51,25.37,0,1.29,AA-,4.636,1.34,3.999,128049,72.2725
14,113568,新春转债,-2.16%,108.91,-2.53,22.09,0,2.39,AA-,5.904,1.38,3.3,未到转股期,74.52250000000001
17,113541,荣晟转债,-1.34%,109.82,-1.64,22.3,0,0.98,AA-,5.285,2.09,3.3,191541,73.45500000000001
30,113572,三祥转债,-2.10%,109.84,-3.1,25.57,0,0.52, A+,5.921,4.5,2.05,未到转股期,70.98249999999999
0,113546,迪贝转债,-6.03%,110.1,-10.01,11.92,0,1.77, A+,5.537,2.83,2.3,未到转股期,80.96000000000001
6,128082,华锋转债,-1.88%,110.3,-2.28,17.05,0,1.85,A+,5.652,1.74,3.52,未到转股期,76.9125
8,128081,海亮转债,-0.47%,110.868,-0.43,16.93,0,0.7,AA,5.619,2.15,31.5,未到转股期,76.4345
2,113567,君禾转债,-3.70%,110.89,-2.79,12.28,0,1.27,A+,5.899,3.85,2.1,未到转股期,79.9
7,128085,鸿达转债,-1.07%,111.0,-2.82,16.56,0,2.12,AA,5.688,1.5,24.27,未到转股期,76.58
21,128051,光华转债,-3.38%,111.001,-3.66,21.93,1,0.87,AA-,4.682,3.41,2.492,128051,72.5515
11,128066,亚泰转债,-1.50%,111.3,-2.37,17.49,1,1.2,AA-,5.022,1.59,4.799,128066,75.58250000000001
TOTAL,,,,108.99466666666666,,22.925555555555558,,,,,,,,
