,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
36,113585,寿仙转债,-1.19%,130.18,-2.05,-4.87,0,-1.75,AA-,5.784,4.65,3.6,未到转股期,74.69
20,123051,今天转债,1.04%,125.999,2.58,-3.67,0,-0.46,A+,5.77,4.19,2.8,未到转股期,77.671
25,113561,正裕转债,1.91%,123.85,2.9,-0.71,0,-0.84,A+,5.345,3.14,2.738,191561,76.86
0,113595,花王转债,-0.14%,116.85,-1.09,-0.62,0,0.79,AA-,5.899,2.46,3.3,未到转股期,83.77000000000001
31,113537,文灿转债,1.26%,125.02,1.35,-0.49,0,-0.61,AA-,4.786,2.44,5.687,191537,75.47
56,123002,国祯转债,-3.05%,128.0,-3.45,-0.42,1,-4.71,AA,3.244,2.08,3.773,123002,72.42
6,110058,永鼎转债,0.27%,120.39,0.0,-0.36,1,-1.02,AA,4.636,2.88,8.119,190058,79.97
24,110042,航电转债,-0.24%,122.9,-0.17,-0.27,0,-3.54,AAA,3.326,3.91,17.153,190042,77.36999999999999
53,123030,九洲转债,1.51%,127.295,1.55,-0.11,0,-1.2,AA-,4.981,1.21,2.827,123030,72.815
19,123062,三超转债,-1.07%,121.502,-2.08,0.73,0,-0.26,A,5.918,3.85,1.95,未到转股期,77.768
3,113566,翔港转债,0.30%,118.76,1.04,0.95,0,0.88,A+,5.507,4.21,2.0,未到转股期,80.28999999999999
16,128049,华源转债,-6.79%,120.242,-5.47,1.15,0,-1.02,AA-,4.255,1.79,3.916,128049,78.60799999999999
8,127003,海印转债,-0.47%,118.76,-0.85,1.5,2,-3.36,AA,1.781,2.13,6.967,127003,79.74
18,113541,荣晟转债,0.08%,120.56,0.74,1.63,1,-0.98,AA-,4.904,2.24,3.298,191541,77.81
52,113536,三星转债,0.03%,124.85,-0.13,2.08,0,-1.78,AA,4.759,3.35,1.492,191536,73.07000000000001
41,128057,博彦转债,0.74%,123.695,0.96,2.14,0,-1.23,AA-,4.523,2.01,5.376,128057,74.165
21,123052,飞鹿转债,1.61%,120.219,1.84,2.16,0,1.02,A+,5.773,3.19,1.77,未到转股期,77.62100000000001
59,123049,维尔转债,-1.57%,125.788,-3.66,2.16,0,-0.14,AA-,5.63,1.83,9.17,未到转股期,72.052
46,110066,盛屯转债,0.89%,124.2,0.85,2.21,0,-1.36,AA,5.515,1.48,23.86,未到转股期,73.59
9,128050,钧达转债,0.18%,118.0,-0.41,2.28,1,1.09,AA-,4.29,2.3,3.199,128050,79.72
29,123063,大禹转债,-0.55%,119.261,-2.6,4.64,0,1.02,AA-,5.918,3.04,6.38,未到转股期,76.099
10,128066,亚泰转债,0.22%,115.501,0.38,4.88,1,0.38,AA-,4.641,1.76,4.798,128066,79.619
5,113033,利群转债,-0.15%,114.81,-0.78,5.07,0,0.08,AA,5.595,1.43,18.0,未到转股期,80.12
35,123047,久吾转债,0.01%,120.0,-0.94,5.13,0,1.5,A+,5.562,2.91,2.54,未到转股期,74.87
11,123045,雷迪转债,1.24%,115.002,3.4,5.71,0,0.69,A+,5.54,2.34,2.88,未到转股期,79.28800000000001
TOTAL,,,,121.66536,,1.3159999999999998,,,,,,,,
