,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
54,113527,维格转债,-0.31%,93.29,-0.29,33.96,1,6.05,AA,4.411,0.67,7.457,191527,72.75
48,128087,孚日转债,-0.02%,102.881,0.38,23.7,0,1.87,AA,5.31,1.23,6.499,128087,73.419
28,113591,胜达转债,0.00%,105.8,0.76,17.98,0,2.55,AA-,5.844,3.74,5.5,未到转股期,76.22
47,110064,建工转债,-0.18%,106.71,-0.25,19.82,0,2.32,AA+,5.315,0.87,16.6,190064,73.47
58,128076,金轮转债,-1.46%,107.0,-2.46,20.74,0,1.5,AA-,5.134,1.21,2.139,128076,72.26
62,128081,海亮转债,0.00%,107.2,-0.23,21.24,0,1.41,AA,5.238,1.77,31.5,128081,71.56
40,113576,起步转债,-0.66%,107.5,-4.29,18.13,0,2.3,AA-,5.619,2.66,5.2,未到转股期,74.37
32,113557,森特转债,-0.62%,108.61,-0.11,16.2,0,2.05,AA-,5.312,2.16,5.999,191557,75.19
61,113532,海环转债,-0.47%,108.95,-1.68,19.18,0,0.79,AA,4.597,1.81,4.6,191532,71.87
23,128120,联诚转债,0.08%,109.05,1.08,13.43,0,1.44,A,5.888,2.69,2.6,未到转股期,77.52000000000001
4,128085,鸿达转债,-0.04%,109.931,0.77,9.93,0,2.47,AA,5.307,1.36,24.259,128085,80.13900000000001
34,128034,江银转债,-0.27%,109.999,0.7,15.11,2,-0.24,AA+,3.416,0.78,17.582,128034,74.891
38,128025,特一转债,0.00%,110.76,-0.07,14.82,1,-0.27,AA-,3.277,2.38,2.991,128025,74.41999999999999
13,113568,新春转债,0.44%,111.0,2.63,10.01,0,2.2,AA-,5.523,1.46,3.3,未到转股期,78.99
1,127019,国城转债,0.06%,111.042,0.09,8.11,0,0.62,AA,5.882,11.38,8.5,未到转股期,80.848
26,113546,迪贝转债,0.73%,111.1,2.5,12.37,0,1.73,A+,5.156,2.58,2.299,191546,76.53
22,123028,清水转债,-0.07%,111.92,-1.56,10.52,0,1.82,AA-,4.811,1.6,4.897,123028,77.56
17,128056,今飞转债,-0.10%,112.215,-0.14,9.78,0,1.73,A+,4.51,2.47,3.676,128056,78.005
39,110052,贵广转债,-0.27%,112.6,2.73,13.03,0,1.16,AA+,4.523,1.8,15.266,190052,74.37
64,128069,华森转债,0.11%,112.659,0.23,15.81,0,1.34,AA-,4.827,6.41,2.998,128069,71.53099999999999
15,113570,百达转债,-0.33%,112.86,1.01,8.53,0,0.4,A+,5.537,2.58,2.8,未到转股期,78.61
2,128013,洪涛转债,-0.19%,112.919,0.31,6.72,2,-1.46,AA-,1.921,1.31,11.985,128013,80.361
27,113025,明泰转债,-0.50%,113.0,0.09,10.54,0,0.41,AA,4.619,0.98,18.388,191025,76.46000000000001
30,127007,湖广转债,0.52%,113.601,3.8,10.63,1,-0.3,AA+,3.838,0.83,12.185,127007,75.769
63,113596,城地转债,-0.01%,113.62,1.9,14.84,0,-0.02,AA-,5.918,3.2,12.0,未到转股期,71.53999999999999
TOTAL,,,,109.44868000000001,,15.0052,,,,,,,,
