,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,113576,起步转债,1.85%,110.2,7.69,9.27,0,1.84,AA-,5.625,2.94,5.2,未到转股期,80.53
5,113033,利群转债,-0.56%,118.12,-0.61,2.22,0,-0.44,AA,5.6,1.51,18.0,未到转股期,79.66
9,128050,钧达转债,-0.32%,119.518,-0.4,1.69,1,0.78,AA-,4.296,2.34,3.199,128050,78.792
11,128085,鸿达转债,-0.06%,111.298,-0.75,10.45,0,2.23,AA,5.312,1.37,24.259,128085,78.252
15,123028,清水转债,0.98%,111.491,4.29,10.74,0,1.9,AA-,4.816,1.59,4.898,123028,77.769
17,128120,联诚转债,-0.31%,110.12,-1.36,12.47,0,1.26,A,5.893,2.74,2.6,未到转股期,77.41
21,113591,胜达转债,-0.24%,106.25,0.0,16.8,0,2.47,AA-,5.849,3.8,5.5,未到转股期,76.95
23,113568,新春转债,0.03%,111.82,1.02,11.32,0,2.05,AA-,5.529,1.45,3.3,未到转股期,76.86000000000001
26,110058,永鼎转债,-0.59%,124.02,-1.57,-0.47,1,-1.66,AA,4.641,2.97,8.453,190058,76.45
32,128076,金轮转债,0.65%,108.2,2.88,17.6,0,1.27,AA-,5.14,1.25,2.139,128076,74.19999999999999
37,128087,孚日转债,0.00%,104.162,-0.37,22.2,0,1.63,AA,5.315,1.26,6.499,128087,73.63799999999999
44,128069,华森转债,-0.07%,114.798,-0.43,12.3,0,0.94,AA-,4.833,6.73,2.998,128069,72.902
46,113527,维格转债,-0.05%,94.2,-0.14,32.94,1,5.8,AA,4.416,0.68,7.457,191527,72.86
47,110070,凌钢转债,-0.14%,104.22,-0.43,23.0,0,2.24,AA,5.636,0.83,4.4,未到转股期,72.78
55,110064,建工转债,-0.14%,108.6,-0.72,19.3,0,1.97,AA+,5.321,0.9,16.6,190064,72.10000000000001
61,128081,海亮转债,0.05%,107.974,-0.11,20.44,0,1.27,AA,5.244,1.8,31.5,128081,71.586
67,113528,长城转债,0.21%,106.99,1.02,22.29,0,2.17,AA-,4.518,1.89,6.339,191528,70.72
93,123004,铁汉转债,1.56%,104.388,6.54,27.44,1,1.57,AA,3.315,1.24,8.332,123004,68.172
94,113024,核建转债,-0.25%,108.3,-3.06,23.77,0,0.28,AAA,4.619,1.44,29.957,191024,67.93
101,123023,迪森转债,0.58%,101.828,4.2,31.29,0,2.73,AA,4.57,1.31,5.998,123023,66.882
104,113505,杭电转债,0.35%,108.66,1.63,24.74,0,0.96,AA,3.529,1.69,7.499,191505,66.60000000000001
121,113017,吉视转债,0.00%,103.18,-0.43,32.33,0,1.92,AA+,3.34,1.03,15.591,191017,64.49
184,128015,久其转债,0.07%,103.787,-0.14,40.35,1,2.41,A+,2.786,5.43,7.796,128015,55.86299999999999
189,128018,时达转债,-0.02%,105.3,0.0,40.78,1,1.49,AA,3.2,1.3,8.822,128018,53.92
253,128062,亚药转债,0.41%,80.89,4.1,115.48,0,9.09,A-,4.605,5.38,9.642,128062,3.6299999999999955
TOTAL,,,,107.53255999999999,0.914,23.2296,,1.9268,,,,,,
