,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
20,113527,维格转债,1.21%,95.16,-4.81,28.05,1,5.53,AA,4.438,0.71,7.457,191527,76.79
38,110070,凌钢转债,-0.29%,104.57,1.29,21.85,0,2.17,AA,5.658,0.84,4.4,未到转股期,73.58000000000001
32,128087,孚日转债,0.41%,104.757,1.11,21.1,0,1.51,AA,5.337,1.28,6.499,128087,74.143
6,113591,胜达转债,0.40%,105.0,1.44,15.25,0,2.67,AA-,5.871,3.8,5.5,未到转股期,79.75
8,128120,联诚转债,7.52%,107.523,2.26,13.58,0,1.68,A,5.915,2.65,2.6,未到转股期,78.897
64,113024,核建转债,0.94%,108.16,1.98,20.78,0,0.31,AAA,4.641,1.47,29.957,191024,71.06
52,127016,鲁泰转债,0.09%,108.6,0.87,19.17,0,1.23,AA+,5.644,0.89,14.0,未到转股期,72.23
39,128081,海亮转债,0.01%,108.79,0.11,18.24,0,1.11,AA,5.266,1.85,31.5,128081,72.97
2,113576,起步转债,0.59%,108.87,-0.1,9.91,0,2.06,AA-,5.647,2.89,5.2,未到转股期,81.22
21,123028,清水转债,0.19%,109.762,0.89,14.3,0,2.23,AA-,4.838,1.52,4.898,123028,75.938
48,110064,建工转债,0.05%,110.15,-3.81,17.34,0,1.69,AA+,5.342,0.92,16.6,190064,72.50999999999999
3,128085,鸿达转债,0.99%,110.99,2.03,7.96,0,2.27,AA,5.334,1.4,24.259,128085,81.05000000000001
17,128056,今飞转债,-0.06%,111.0,1.21,11.83,0,1.97,A+,4.537,2.4,3.676,128056,77.17
41,113557,森特转债,-0.09%,111.15,0.52,15.97,0,1.59,AA-,5.34,2.21,5.999,191557,72.88
16,113568,新春转债,0.59%,111.16,0.91,11.16,0,2.16,AA-,5.551,1.45,3.3,未到转股期,77.68
27,113037,紫银转债,11.43%,111.43,3.8,14.07,0,0.66,AA+,5.932,1.2,45.0,未到转股期,74.5
58,128042,凯中转债,0.55%,111.8,1.97,16.67,0,1.02,AA,3.953,2.59,4.158,128042,71.53
11,113570,百达转债,0.82%,112.71,1.62,9.03,0,0.42,A+,5.564,2.56,2.8,未到转股期,78.26
7,123045,雷迪转债,1.14%,113.495,1.43,7.46,0,0.94,A+,5.567,2.27,2.88,未到转股期,79.045
40,113567,君禾转债,0.78%,113.58,0.61,13.48,0,0.91,A+,5.545,3.49,2.1,未到转股期,72.94
61,123010,博世转债,1.03%,113.675,0.84,15.09,1,-0.32,AA-,3.885,2.64,4.297,123010,71.235
29,128064,司尔转债,0.60%,113.8,0.82,11.77,0,0.21,AA,4.644,1.14,7.999,128064,74.43
49,113546,迪贝转债,0.66%,113.89,2.39,13.65,0,1.22,A+,5.184,2.61,2.299,191546,72.46
19,128025,特一转债,0.12%,113.93,1.05,9.11,1,-1.13,AA-,3.304,2.58,2.991,128025,76.96
50,127007,湖广转债,0.27%,114.006,0.72,13.6,1,-0.4,AA+,3.866,0.81,12.185,127007,72.394
TOTAL,,,,109.91832000000001,,14.816800000000002,,,,,,,,
