,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,113033,利群转债,-2.95%,114.98,-4.69,4.41,0,0.05,AA,5.597,1.44,18.0,未到转股期,80.61
3,110058,永鼎转债,-2.75%,120.06,-2.72,-0.64,1,-0.96,AA,4.638,2.88,8.191,190058,80.58
4,128050,钧达转债,-0.36%,117.789,-0.35,1.68,1,1.14,AA-,4.293,2.31,3.199,128050,80.53099999999999
11,128085,鸿达转债,-0.74%,109.98,-1.27,10.83,0,2.46,AA,5.31,1.35,24.259,128085,79.19
12,123028,清水转债,0.63%,111.999,2.1,8.87,0,1.8,AA-,4.814,1.63,4.897,123028,79.131
15,113576,起步转债,-0.83%,108.21,-2.15,13.82,0,2.18,AA-,5.622,2.77,5.2,未到转股期,77.97
22,113568,新春转债,-0.85%,110.51,-1.24,12.4,0,2.28,AA-,5.526,1.42,3.3,未到转股期,77.08999999999999
27,128120,联诚转债,-0.85%,108.96,-3.42,14.55,0,1.45,A,5.89,2.66,2.6,未到转股期,76.49000000000001
30,113591,胜达转债,-0.22%,105.8,-1.28,18.87,0,2.55,AA-,5.847,3.71,5.5,未到转股期,75.33
43,110064,建工转债,-0.97%,106.9,-0.73,19.74,0,2.28,AA+,5.318,0.88,16.6,190064,73.36
47,128087,孚日转债,-1.10%,102.9,-1.88,24.19,0,1.87,AA,5.312,1.23,6.499,128087,72.91
50,113527,维格转债,-0.46%,93.58,-1.15,33.98,1,5.97,AA,4.414,0.67,7.457,191527,72.44
54,128076,金轮转债,-0.55%,108.59,-5.7,19.52,0,1.2,AA-,5.137,1.24,2.139,128076,71.89
56,128081,海亮转债,-0.69%,107.2,-1.14,20.96,0,1.41,AA,5.241,1.78,31.5,128081,71.84
61,128069,华森转债,-1.63%,112.536,-5.04,15.94,0,1.36,AA-,4.83,6.39,2.998,128069,71.524
63,110070,凌钢转债,-0.05%,103.95,-1.29,24.83,0,2.29,AA,5.633,0.82,4.4,未到转股期,71.22
67,123004,铁汉转债,0.31%,104.51,3.1,24.91,1,1.53,AA,3.312,1.27,8.332,123004,70.58
71,113024,核建转债,-1.69%,105.72,-1.89,24.17,0,0.82,AAA,4.616,1.4,29.957,191024,70.11
92,113528,长城转债,-1.05%,105.76,-3.53,25.84,0,2.44,AA-,4.515,1.82,6.339,191528,68.39999999999999
99,113505,杭电转债,-0.90%,107.79,-1.75,24.94,0,1.19,AA,3.526,1.67,7.499,191505,67.27
116,123023,迪森转债,-0.71%,102.168,-1.64,33.2,0,2.66,AA,4.567,1.3,5.998,123023,64.63199999999999
150,113017,吉视转债,-0.33%,102.7,-2.2,36.47,0,2.06,AA+,3.337,0.99,15.591,191017,60.83
198,128018,时达转债,-0.44%,104.829,-1.98,42.72,1,1.64,AA,3.197,1.28,8.822,128018,52.45100000000001
202,128015,久其转债,-0.53%,103.15,-3.02,45.08,1,2.64,A+,2.784,5.22,7.796,128015,51.769999999999996
251,128062,亚药转债,-0.58%,80.35,-0.49,114.75,0,9.26,A-,4.603,5.36,9.642,128062,4.900000000000006
TOTAL,,,,106.43683999999999,-1.814,24.641199999999998,,2.1428,,,,,,
