,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
54,113527,维格转债,0.61%,95.73,1.2,32.86,0,5.33,AA,4.477,0.73,7.458,191527,71.41
42,110070,凌钢转债,0.68%,104.61,2.17,22.42,0,2.15,AA,5.696,0.84,4.4,未到转股期,72.97
22,128087,孚日转债,0.54%,104.908,2.41,19.52,0,1.47,AA,5.375,1.3,6.499,128087,75.572
30,128076,金轮转债,0.95%,105.8,2.03,19.57,0,1.7,AA-,5.2,1.21,2.139,128076,74.63
14,113591,胜达转债,1.05%,107.27,1.34,15.76,0,2.27,AA-,5.91,3.87,5.5,未到转股期,76.97
56,110064,建工转债,1.00%,107.38,1.25,21.47,0,2.17,AA+,5.381,0.87,16.6,190064,71.15
59,113528,长城转债,0.67%,107.69,4.27,21.68,0,1.99,AA-,4.578,1.92,6.339,191528,70.63
27,128056,今飞转债,0.70%,107.748,1.31,17.48,0,2.63,A+,4.575,2.22,3.676,128056,74.77199999999999
55,113033,利群转债,0.80%,108.36,0.64,20.38,0,1.12,AA,5.66,1.18,18.0,未到转股期,71.26
4,113576,起步转债,1.31%,108.54,1.38,10.96,0,2.1,AA-,5.685,2.85,5.2,未到转股期,80.5
46,127016,鲁泰转债,1.40%,108.555,1.25,19.26,0,1.23,AA+,5.682,0.89,14.0,未到转股期,72.18499999999999
37,128081,海亮转债,0.60%,108.8,1.8,17.47,0,1.1,AA,5.304,1.86,31.5,128081,73.73
23,113557,森特转债,1.42%,108.94,2.22,15.71,0,1.97,AA-,5.378,2.21,5.999,191557,75.35
38,123028,清水转债,0.55%,109.1,2.61,17.43,0,2.34,AA-,4.877,1.47,4.898,123028,73.47
28,128073,哈尔转债,1.09%,109.175,1.7,16.07,0,1.47,AA-,4.055,2.56,2.998,128073,74.755
13,113568,新春转债,1.02%,110.11,1.16,12.64,0,2.32,AA-,5.589,1.42,3.3,未到转股期,77.25
31,128034,江银转债,-0.34%,110.6,1.41,14.94,2,-0.4,AA+,3.482,0.79,17.582,128034,74.46000000000001
48,123042,银河转债,0.90%,110.6,5.36,17.33,0,0.88,A+,5.449,3.42,1.667,123042,72.07000000000001
21,113546,迪贝转债,1.56%,111.01,2.52,13.18,0,1.72,A+,5.222,2.56,2.299,191546,75.81
51,123057,美联转债,2.62%,111.04,3.76,17.31,0,1.08,AA-,5.91,6.04,2.07,未到转股期,71.64999999999999
2,128085,鸿达转债,1.27%,111.15,3.32,7.58,0,2.23,AA,5.373,1.41,24.259,128085,81.27
TOTAL,,,,107.95790476190476,,17.66761904761905,,,,,,,,
