,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
15,128076,金轮转债,-0.37%,107.9,-2.22,26.11,0,1.22,AA-,5.592,1.19,2.14,未到转股期,72.5175
33,113524,奇精转债,0.01%,108.08,1.68,30.16,0,1.88,AA,4.759,2.18,3.3,191524,69.3
23,128073,哈尔转债,-0.45%,108.327,-1.98,26.67,0,1.51,AA-,4.447,2.2,3.0,128073,71.6705
19,127003,海印转债,-0.21%,109.262,-0.75,24.58,2,1.67,AA,2.238,1.6,9.415,127003,72.303
14,113541,荣晟转债,-0.50%,109.58,-2.46,23.2,0,1.01,AA-,5.362,2.07,3.3,191541,73.02000000000001
18,113546,迪贝转债,0.84%,109.93,0.68,23.67,0,1.78, A+,5.614,2.56,2.3,未到转股期,72.3175
31,113561,正裕转债,-0.49%,110.0,-1.91,26.98,0,1.32,A+,5.803,2.31,2.9,未到转股期,69.765
39,113545,金能转债,-0.74%,110.42,-1.01,27.8,0,0.79,AA,5.589,1.22,15.0,未到转股期,68.72999999999999
5,128049,华源转债,0.83%,110.77,2.47,18.32,0,0.85,AA-,4.712,1.45,3.999,128049,75.49000000000001
17,113557,森特转债,-0.74%,111.0,-2.51,22.2,0,1.49,AA-,5.77,2.23,6.0,未到转股期,72.35
20,128081,海亮转债,-0.30%,111.499,0.11,21.78,0,0.58,AA,5.696,2.08,31.5,未到转股期,72.166
37,123028,清水转债,-1.14%,112.4,-4.19,25.06,0,1.68,AA-,5.268,1.46,4.898,123028,68.80499999999999
6,128082,华锋转债,-0.74%,112.83,-2.89,16.36,0,1.41,A+,5.729,1.79,3.52,未到转股期,74.9
21,128094,星帅转债,-0.70%,114.4,0.09,18.31,0,1.06,A+,5.849,3.31,2.8,未到转股期,71.86749999999999
27,128069,华森转债,1.11%,114.59,-3.34,19.34,0,0.98,AA-,5.285,6.73,2.999,128069,70.905
12,128075,远东转债,-1.61%,114.6,-1.89,16.41,0,0.1,AA,5.534,1.14,8.94,未到转股期,73.0925
2,128025,特一转债,-0.32%,114.858,-2.76,11.96,1,-1.22,AA-,3.734,2.89,2.992,128025,76.172
13,113549,白电转债,1.14%,115.33,3.1,15.46,0,-0.04,AA,5.677,1.74,8.8,未到转股期,73.075
TOTAL,,,,111.432,,21.909444444444443,,,,,,,,
