,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
16,113550,常汽转债,-2.07%,129.07,-4.19,3.78,0,-1.04,AA-,5.647,1.32,9.92,未到转股期,68.09500000000001
2,128097,奥佳转债,1.85%,124.55,4.0,4.25,0,-1.32,AA,5.921,2.24,12.0,未到转股期,72.2625
7,128090,汽模转2,-1.35%,127.451,-2.85,4.5,0,-1.77,AA,5.756,1.75,4.71,未到转股期,69.174
18,128077,华夏转债,0.39%,128.5,-1.07,4.79,0,-1.13,AA-,5.559,3.18,7.9,未到转股期,67.9075
1,128087,孚日转债,1.05%,122.8,2.34,5.33,0,-1.42,AA,5.729,1.87,6.5,未到转股期,73.2025
28,113515,高能转债,-0.97%,129.28,-1.22,6.08,0,-3.14,AA,4.334,2.49,6.749,191515,66.16
39,123002,国祯转债,-0.23%,128.0,-1.37,9.1,1,-4.17,AA,3.663,1.99,4.172,123002,65.175
24,128039,三力转债,-0.48%,125.896,-0.3,9.39,1,-3.16,AA-,4.2,2.17,2.027,128039,67.0615
40,113028,环境转债,0.85%,126.87,3.37,10.65,0,-2.57,AAA,5.227,1.65,21.687,191028,65.1425
23,110056,亨通转债,-1.09%,124.66,-2.17,10.92,1,-1.67,AA+,4.981,2.56,17.112,190056,67.15
14,128057,博彦转债,-0.82%,121.997,-3.06,13.02,0,-0.84,AA-,4.942,1.84,5.378,128057,68.238
20,128050,钧达转债,-4.34%,121.493,-5.38,14.59,1,0.36,AA-,4.71,2.19,3.199,128050,67.56450000000001
13,123027,蓝晓转债,-1.88%,120.297,-1.47,15.2,0,-0.05,A+,5.208,5.21,2.528,123027,68.303
35,113504,艾华转债,-0.48%,123.0,-1.93,15.56,1,-2.78,AA,3.932,4.12,6.909,191504,65.33
10,113554,仙鹤转债,-0.14%,119.03,0.07,15.89,0,-0.11,AA,5.723,2.5,12.5,未到转股期,69.0525
36,123030,九洲转债,-2.16%,122.801,-2.58,15.89,0,-0.36,AA-,5.4,1.02,3.079,123030,65.2815
27,110051,中天转债,-0.76%,121.45,-4.56,15.99,0,-1.32,AA+,4.929,1.59,39.647,190051,66.5575
17,128025,特一转债,-4.60%,119.25,-0.69,16.9,1,-2.25,AA-,3.696,2.87,2.991,128025,68.075
TOTAL,,,,124.24416666666664,,10.657222222222224,,,,,,,,
