,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
34,110043,无锡转债,0.28%,107.24,1.19,36.56,1,0.5,AA+,3.866,0.84,29.991,190043,65.34
39,113516,苏农转债,0.92%,108.49,0.67,35.79,0,1.39,AA+,4.37,0.72,12.887,191516,64.6675
24,113535,大业转债,0.76%,110.41,-7.53,31.32,0,0.68,AA,4.137,1.81,5.0,191535,66.1
2,128081,海亮转债,1.43%,110.799,2.55,23.07,0,0.7,AA,5.677,2.04,31.5,未到转股期,71.89849999999998
28,113545,金能转债,1.11%,110.96,0.52,30.81,0,0.7,AA,5.57,1.2,15.0,未到转股期,65.9325
7,128034,江银转债,0.41%,111.3,0.72,24.61,2,-0.52,AA+,3.855,0.8,17.582,128034,70.2425
21,128049,华源转债,1.61%,111.65,0.31,28.77,0,0.68,AA-,4.693,1.34,3.999,128049,66.7725
37,113032,桐20转债,13.30%,113.3,1.02,28.85,0,-0.03,AA+,5.945,1.28,23.0,未到转股期,65.0625
5,110063,鹰19转债,1.93%,114.03,0.97,20.61,0,0.34,AA+,5.734,1.01,18.6,未到转股期,70.5125
10,113008,电气转债,1.32%,114.07,0.21,21.66,1,-7.49,AAA,0.874,1.18,44.682,191008,69.685
13,110047,山鹰转债,1.26%,114.11,0.97,22.16,0,0.75,AA+,4.677,1.01,22.993,190047,69.27
17,110041,蒙电转债,1.21%,114.97,0.38,23.75,0,-1.12,AAA,3.756,1.09,18.729,190041,67.2175
19,110057,现代转债,0.94%,115.48,1.3,23.38,0,-0.8,AAA,5.033,1.27,16.158,190057,66.985
15,128082,华锋转债,1.87%,115.63,1.46,21.73,0,0.97,A+,5.71,1.75,3.52,未到转股期,68.0725
29,113505,杭电转债,3.10%,116.06,4.31,24.12,0,-0.84,AA,3.962,1.79,7.499,191505,65.85
3,128085,鸿达转债,0.71%,116.111,0.0,16.4,0,1.29,AA,5.745,1.57,24.27,未到转股期,71.589
33,110058,永鼎转债,0.15%,117.14,-0.61,22.92,1,-0.32,AA,5.074,2.18,9.794,190058,65.67
20,110048,福能转债,0.19%,117.72,0.73,20.42,0,-0.71,AA+,4.718,1.04,28.3,190048,66.965
TOTAL,,,,113.30388888888889,,25.385000000000005,,,,,,,,
