,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
1,123023,迪森转债,-0.17%,108.2,3.2,-0.8,0,1.1,AA,5.91,6.000,未到转股期,92.6
2,128060,中装转债,-0.53%,104.144,1.13,3.48,0,1.46,AA,5.926,5.250,未到转股期,92.37599999999999
3,113514,威帝转债,-0.30%,107.29,0.16,1.3,0,0.93,A+,4.241,1.999,191514,91.41
5,123024,岱勒转债,-0.90%,105.17,2.06,3.67,0,1.56,A+,4.912,2.100,未到转股期,91.16
6,128050,钧达转债,-0.07%,106.427,-1.01,2.42,0,2.83,AA-,5.636,3.200,未到转股期,91.15299999999999
9,113524,奇精转债,0.71%,108.48,2.32,0.89,0,1.58,AA,5.647,3.300,未到转股期,90.63
13,123019,中来转债,-2.04%,105.302,-1.02,5.25,0,3.03,AA-,5.847,10.000,未到转股期,89.448
16,128044,岭南转债,0.79%,106.5,-0.22,4.4,1,0.99,AA,5.312,6.594,128044,89.1
17,128056,今飞转债,-0.69%,108.244,0.85,3.09,0,2.05,A+,5.855,3.680,未到转股期,88.666
18,113505,杭电转债,-0.62%,108.13,2.01,3.32,0,0.89,AA,4.868,7.767,191505,88.55000000000001
19,123011,德尔转债,-0.74%,108.196,-0.41,3.26,0,1.64,AA-,5.238,5.556,123011,88.544
20,113528,长城转债,-0.20%,107.3,1.1,4.24,0,1.69,AA-,5.858,6.340,未到转股期,88.46000000000001
23,123010,博世转债,1.46%,107.999,5.42,4.72,1,0.94,AA-,5.203,4.298,123010,87.281
25,128033,迪龙转债,-0.28%,105.399,1.14,7.66,1,0.99,AA,4.679,5.199,128033,86.941
31,113016,小康转债,-0.91%,104.1,0.49,10.12,1,1.41,AA,4.54,8.814,191016,85.78
33,128018,时达转债,-0.87%,103.1,-0.29,11.32,1,1.63,AA,4.54,8.823,128018,85.58000000000001
35,128043,东音转债,0.00%,114.09,0.0,0.7,1,0.24,AA-,5.279,2.713,128043,85.21
47,127003,海印转债,0.25%,107.459,0.34,9.26,2,2.04,AA,3.126,11.108,127003,83.28099999999999
TOTAL,,,,106.9738888888889,0.9594444444444444,4.3500000000000005,,1.4999999999999998,,,,,
