,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
41,113550,常汽转债,4.72%,129.33,6.23,-7.01,0,-1.04,AA-,5.879,1.48,9.92,未到转股期,75.92749999999998
23,113537,文灿转债,-2.82%,120.43,-0.99,-0.41,0,0.24,AA-,5.438,2.38,7.798,191537,79.8775
49,113521,科森转债,4.00%,124.65,3.08,1.26,0,-1.63,AA,4.877,2.61,5.151,191521,74.405
47,123021,万信转2,1.10%,121.625,2.14,4.96,0,-0.55,AA,5.17,4.59,6.505,123021,74.655
40,128057,博彦转债,1.51%,120.2,1.51,5.16,0,-0.43,AA-,5.175,1.95,5.711,128057,75.92999999999999
37,123019,中来转债,1.41%,119.0,2.9,6.07,0,0.97,AA-,5.153,1.9,9.999,123019,76.4475
69,113547,索发转债,-0.02%,123.69,-0.65,7.21,0,-0.66,AA,5.811,1.67,9.45,未到转股期,70.9025
79,128077,华夏转债,1.14%,124.4,-0.08,7.53,0,-0.52,AA-,5.792,3.0,7.9,未到转股期,69.9525
70,127013,创维转债,4.22%,123.5,10.01,7.58,0,-0.83,AA,5.288,3.91,10.399,127013,70.815
62,128055,长青转2,1.16%,122.022,2.44,7.64,0,-1.08,AA,5.159,1.36,9.136,128055,72.24799999999999
22,113534,鼎胜转债,3.41%,114.11,2.08,7.7,1,0.2,AA,5.268,1.85,11.986,191534,80.115
80,110047,山鹰转债,1.97%,123.67,0.8,8.7,0,-0.95,AA+,4.89,1.23,22.995,190047,69.80499999999999
45,128081,海亮转债,0.53%,116.61,0.68,11.07,0,-0.21,AA,5.89,2.38,31.5,未到转股期,75.0875
7,128053,尚荣转债,0.80%,107.66,1.3,12.49,0,1.38,AA,5.123,1.41,7.498,128053,82.9725
21,113549,白电转债,1.25%,110.27,0.69,12.78,0,0.75,AA,5.871,1.7,8.8,未到转股期,80.14500000000001
57,113515,高能转债,-0.24%,116.92,1.37,13.28,0,-0.78,AA,4.567,2.1,7.092,191515,73.12
68,113504,艾华转债,1.24%,118.0,0.96,14.79,1,-1.53,AA,4.164,3.98,6.909,191504,70.9075
64,113025,明泰转债,0.64%,116.74,-0.35,14.81,0,-0.21,AA,5.271,1.01,18.388,191025,72.1525
TOTAL,,,,119.60149999999999,,7.53388888888889,,,,,,,,
