,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,128060,中装转债,-0.26%,100.8,-0.48,0.32,0,2.07,AA,5.808,5.250,未到转股期,98.88000000000001
1,113535,大业转债,0.37%,101.92,0.55,0.64,0,2.24,AA,4.926,5.000,未到转股期,97.44
2,128057,博彦转债,0.09%,102.188,0.23,3.13,0,2.53,AA-,5.751,5.758,未到转股期,94.682
3,113523,伟明转债,-0.28%,108.3,-0.2,-2.97,0,1.16,AA,5.518,6.700,未到转股期,94.67
4,113526,联泰转债,-0.19%,107.0,-0.21,-0.63,0,0.68,AA,5.636,3.900,未到转股期,93.63
5,110052,贵广转债,-3.86%,110.99,-7.0,-4.41,0,1.25,AA+,5.751,16.000,未到转股期,93.42
6,128034,江银转债,-0.03%,102.65,-0.22,4.21,2,1.44,AA+,4.644,17.583,128034,93.14
7,128039,三力转债,-0.24%,104.0,-0.84,3.29,1,1.26,AA-,5.008,2.810,128039,92.71
8,113025,明泰转债,-0.25%,96.82,-0.4,10.59,0,3.12,AA,5.847,18.390,未到转股期,92.59
9,128053,尚荣转债,-0.86%,103.6,-0.8,3.81,0,1.93,AA,5.699,7.500,未到转股期,92.59
10,128049,华源转债,-0.72%,101.035,-0.84,7.16,0,2.56,AA-,5.482,4.000,128049,91.805
11,127007,湖广转债,-2.38%,107.38,-4.1,0.88,1,1.15,AA+,5.066,13.216,127007,91.74000000000001
12,113505,杭电转债,-0.36%,100.55,-1.45,7.79,0,2.5,AA,4.751,7.767,191505,91.66
13,113519,长久转债,-1.03%,102.38,-4.51,6.05,0,3.13,AA,5.427,6.969,191519,91.57000000000001
14,123018,溢利转债,0.69%,108.468,1.22,0.14,0,1.13,AA-,5.545,6.650,未到转股期,91.392
15,128038,利欧转债,-3.00%,106.99,-4.23,1.67,1,1.32,AA,4.797,1.860,128038,91.34
16,123012,万顺转债,-0.89%,102.1,-0.39,6.68,0,1.74,AA-,5.126,1.703,123012,91.22
17,113527,维格转债,-0.27%,97.24,0.0,11.55,0,3.99,AA,5.638,7.460,未到转股期,91.21000000000001
18,128048,张行转债,-0.24%,101.054,0.0,7.81,0,2.34,AA+,5.441,24.998,128048,91.136
19,128050,钧达转债,0.37%,100.17,-0.05,9.05,0,4.05,AA-,5.518,3.200,未到转股期,90.78
20,113514,威帝转债,-0.34%,99.54,-1.65,9.73,0,2.83,A+,4.123,1.999,191514,90.72999999999999
21,110047,山鹰转债,-0.25%,104.85,-0.59,4.54,0,2.31,AA+,5.466,22.995,190047,90.61
22,123015,蓝盾转债,-1.16%,105.502,-0.34,4.08,1,1.41,AA,5.192,1.010,123015,90.418
23,128062,亚药转债,-0.23%,99.521,-0.54,10.27,0,3.33,AA,5.827,9.650,未到转股期,90.209
24,123014,凯发转债,0.51%,100.8,-2.23,10.27,0,2.05,A+,4.142,3.150,123014,88.93
25,110046,圆通转债,-0.95%,111.29,-0.33,-0.14,0,0.71,AA+,5.46,36.500,190046,88.85
26,128063,未来转债,-0.14%,103.21,-1.68,9.11,0,3.96,AA-,5.83,6.300,未到转股期,87.68
27,113516,苏农转债,0.35%,103.46,0.0,8.96,0,2.23,AA+,5.159,12.887,191516,87.58000000000001
28,128056,今飞转债,-0.11%,98.303,-0.51,14.32,0,3.87,A+,5.737,3.680,未到转股期,87.37700000000001
29,127012,招路转债,-0.11%,100.276,-0.84,12.83,0,1.35,AAA,5.795,50.000,未到转股期,86.894
30,113521,科森转债,-0.03%,99.4,-1.01,13.77,0,2.89,AA,5.452,6.099,191521,86.83
31,110050,佳都转债,0.26%,119.0,0.4,-5.74,0,-0.74,AA,5.54,8.747,未到转股期,86.74
32,123013,横河转债,-0.17%,103.001,-1.59,10.27,0,2.49,A+,5.142,0.383,123013,86.729
33,123023,迪森转债,-0.25%,98.01,-0.81,15.52,0,2.9,AA,5.792,6.000,未到转股期,86.47
34,128066,亚泰转债,-0.31%,96.716,0.98,16.82,0,3.53,AA-,5.868,4.800,未到转股期,86.464
35,123001,蓝标转债,-0.40%,103.7,-0.49,10.08,3,2.88,AA,2.537,1.890,123001,86.22
36,113520,百合转债,0.39%,114.28,0.49,-0.37,0,0.23,AA-,5.43,4.347,191520,86.09
37,110041,蒙电转债,-0.54%,109.01,-0.66,5.05,0,0.39,AAA,4.545,18.731,190041,85.94
