,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,128060,中装转债,-1.34%,101.702,-1.56,0.41,0,1.93,AA,5.756,5.250,未到转股期,97.9905
3,128062,亚药转债,-0.24%,102.58,-1.35,3.41,0,2.82,AA,5.775,9.650,未到转股期,94.8625
4,113025,明泰转债,-0.04%,99.59,0.58,7.48,0,2.64,AA,5.795,18.390,未到转股期,94.8
5,113514,威帝转债,-0.09%,101.7,1.3,5.17,0,2.32,A+,4.071,1.998,191514,94.4225
6,113527,维格转债,-0.30%,98.44,-0.63,9.59,0,3.8,AA,5.586,7.460,未到转股期,94.3675
7,128056,今飞转债,-0.05%,99.0,0.49,9.68,0,3.77,A+,5.685,3.680,未到转股期,93.74
11,128066,亚泰转债,-0.23%,98.09,-1.61,12.42,0,3.3,AA-,5.816,4.800,未到转股期,92.595
13,127003,海印转债,0.74%,109.6,0.0,-2.61,2,1.15,AA,2.956,10.245,127003,92.3575
15,123023,迪森转债,-0.84%,99.85,-1.52,10.45,0,2.59,AA,5.74,6.000,未到转股期,92.3125
16,113505,杭电转债,1.56%,108.67,4.87,-1.28,0,0.81,AA,4.699,7.767,191505,92.28999999999999
19,123011,德尔转债,-0.11%,98.481,0.64,13.74,0,3.65,AA-,5.068,5.556,123011,91.214
22,113535,大业转债,-0.18%,99.53,-0.98,12.93,0,2.77,AA,4.874,5.000,未到转股期,90.7725
27,128050,钧达转债,-0.97%,98.042,-1.13,15.9,0,4.51,AA-,5.466,3.200,128050,90.033
29,113528,长城转债,-0.27%,98.59,-1.68,15.57,0,3.3,AA-,5.688,6.340,未到转股期,89.7325
31,128033,迪龙转债,-0.14%,100.58,-0.88,13.26,1,2.11,AA,4.51,5.199,128033,89.475
34,128044,岭南转债,-0.24%,100.668,-0.19,13.73,1,2.16,AA,5.142,6.594,128044,89.0345
41,113016,小康转债,-0.06%,95.73,1.05,22.12,1,3.48,AA,4.37,8.814,191016,87.67999999999999
65,128018,时达转债,-0.67%,94.741,-0.72,27.87,1,3.73,AA,4.37,8.823,128018,84.3565
TOTAL,,,,100.31022222222222,-0.1844444444444444,10.546666666666667,,2.8244444444444436,,,,,
