,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,128060,中装转债,-1.34%,101.702,-1.56,0.41,0,1.93,AA,5.756,5.250,未到转股期,97.9905
1,113536,三星转债,-0.37%,101.7,-1.31,2.17,0,2.16,AA,5.934,1.920,未到转股期,96.6725
2,113532,海环转债,-1.43%,102.14,-6.51,2.8,0,1.85,AA,5.773,4.600,未到转股期,95.76
3,128062,亚药转债,-0.24%,102.58,-1.35,3.41,0,2.82,AA,5.775,9.650,未到转股期,94.8625
4,113025,明泰转债,-0.04%,99.59,0.58,7.48,0,2.64,AA,5.795,18.390,未到转股期,94.8
5,113514,威帝转债,-0.09%,101.7,1.3,5.17,0,2.32,A+,4.071,1.998,191514,94.4225
6,113527,维格转债,-0.30%,98.44,-0.63,9.59,0,3.8,AA,5.586,7.460,未到转股期,94.3675
7,128056,今飞转债,-0.05%,99.0,0.49,9.68,0,3.77,A+,5.685,3.680,未到转股期,93.74
8,128063,未来转债,1.11%,104.85,6.96,2.14,0,3.71,AA-,5.778,6.300,未到转股期,93.545
9,123018,溢利转债,-0.17%,107.999,-0.86,-1.77,0,1.22,AA-,5.493,6.650,未到转股期,93.3285
10,128049,华源转债,-0.50%,102.851,-1.35,5.81,0,2.24,AA-,5.43,4.000,128049,92.7915
11,128066,亚泰转债,-0.23%,98.09,-1.61,12.42,0,3.3,AA-,5.816,4.800,未到转股期,92.595
12,128057,博彦转债,-0.57%,105.646,-1.94,2.39,0,1.94,AA-,5.699,5.758,未到转股期,92.5615
13,127003,海印转债,0.74%,109.6,0.0,-2.61,2,1.15,AA,2.956,10.245,127003,92.3575
14,123004,铁汉转债,-1.18%,102.305,-3.3,7.14,1,1.73,AA,4.485,8.332,123004,92.33999999999999
15,123023,迪森转债,-0.84%,99.85,-1.52,10.45,0,2.59,AA,5.74,6.000,未到转股期,92.3125
16,113505,杭电转债,1.56%,108.67,4.87,-1.28,0,0.81,AA,4.699,7.767,191505,92.28999999999999
17,128064,司尔转债,-0.46%,97.6,-1.5,14.11,0,2.98,AA,5.792,8.000,未到转股期,91.81750000000001
18,128053,尚荣转债,-0.38%,106.199,-1.35,2.87,0,1.5,AA,5.647,7.500,未到转股期,91.6485
19,123011,德尔转债,-0.11%,98.481,0.64,13.74,0,3.65,AA-,5.068,5.556,123011,91.214
20,128065,雅化转债,-0.19%,94.53,-1.93,19.06,0,2.91,AA,5.814,8.000,未到转股期,91.175
21,128039,三力转债,-2.23%,106.86,-2.72,2.63,1,0.65,AA-,4.956,2.809,128039,91.1675
22,113535,大业转债,-0.18%,99.53,-0.98,12.93,0,2.77,AA,4.874,5.000,未到转股期,90.7725
23,123010,博世转债,-0.59%,101.097,-0.26,10.89,1,2.34,AA-,5.033,4.298,123010,90.7355
24,113521,科森转债,0.37%,101.13,-0.5,10.95,0,2.58,AA,5.4,6.099,191521,90.6575
25,128015,久其转债,-3.62%,92.309,-1.93,22.91,1,5.05,A+,3.956,7.798,128015,90.5085
26,123012,万顺转债,-0.45%,105.93,-0.92,4.95,0,1.0,AA-,5.074,1.703,123012,90.35749999999999
27,128050,钧达转债,-0.97%,98.042,-1.13,15.9,0,4.51,AA-,5.466,3.200,128050,90.033
28,123024,岱勒转债,-0.42%,97.0,0.2,17.65,0,3.39,A+,4.742,2.100,未到转股期,89.7625
29,113528,长城转债,-0.27%,98.59,-1.68,15.57,0,3.3,AA-,5.688,6.340,未到转股期,89.7325
30,123020,富祥转债,-0.43%,106.0,0.13,6.0,0,2.42,AA-,5.688,4.200,未到转股期,89.5
31,128033,迪龙转债,-0.14%,100.58,-0.88,13.26,1,2.11,AA,4.51,5.199,128033,89.475
32,128025,特一转债,-0.45%,109.499,-1.25,1.79,1,0.17,AA-,4.452,3.394,128025,89.1585
33,128048,张行转债,0.02%,104.728,-1.04,8.21,0,1.67,AA+,5.389,24.998,128048,89.1145
34,128044,岭南转债,-0.24%,100.668,-0.19,13.73,1,2.16,AA,5.142,6.594,128044,89.0345
35,127007,湖广转债,-1.27%,109.659,-1.95,1.82,1,0.72,AA+,5.014,13.214,127007,88.976
36,128026,众兴转债,-0.59%,94.643,-3.66,22.03,0,3.69,AA-,4.471,9.197,128026,88.83449999999999
37,123014,凯发转债,0.83%,104.462,-1.64,9.01,0,1.18,A+,4.09,3.150,123014,88.78049999999999
38,128034,江银转债,-0.79%,107.149,-1.66,5.57,2,0.5,AA+,4.592,17.583,128034,88.6735
39,127012,招路转债,-0.23%,101.843,-0.71,13.37,0,1.09,AAA,5.742,50.000,未到转股期,88.1295
40,110052,贵广转债,-1.45%,116.64,-3.45,-5.92,0,0.36,AA+,5.699,16.000,未到转股期,87.8
41,113016,小康转债,-0.06%,95.73,1.05,22.12,1,3.48,AA,4.37,8.814,191016,87.67999999999999
42,110043,无锡转债,-0.71%,100.88,-1.21,15.39,1,1.89,AA+,4.603,29.991,190043,87.5775
43,128042,凯中转债,0.54%,99.842,2.59,16.84,0,3.28,AA,5.101,4.159,128042,87.528
44,113503,泰晶转债,6.39%,110.91,10.02,2.18,0,0.41,AA,4.477,2.145,191503,87.455
45,113516,苏农转债,-1.47%,106.9,-1.05,7.66,0,1.58,AA+,5.107,12.887,191516,87.35499999999999
46,113017,吉视转债,-0.89%,99.8,-1.95,17.23,0,2.29,AA+,4.51,15.592,191017,87.2775
47,113526,联泰转债,-5.57%,117.82,-7.24,-6.77,0,-1.06,AA,5.584,3.900,未到转股期,87.25750000000001
48,123001,蓝标转债,-0.05%,107.025,-2.06,7.78,3,1.62,AA,2.485,1.890,123001,87.14
49,123015,蓝盾转债,-2.64%,110.801,-3.84,3.01,1,0.44,AA,5.14,1.009,123015,86.9415
50,113519,长久转债,0.07%,107.07,0.17,8.44,0,2.29,AA,5.375,6.969,191519,86.60000000000001
51,110058,永鼎转债,-0.21%,94.33,-1.41,25.64,0,3.58,AA,5.811,9.800,未到转股期,86.44
52,113525,台华转债,-0.56%,105.97,-1.76,10.18,0,1.58,AA,5.482,5.330,191525,86.395
53,123013,横河转债,-0.62%,107.69,-1.92,7.92,0,1.6,A+,5.09,0.383,123013,86.37
54,110047,山鹰转债,-0.89%,108.69,-1.73,6.77,0,1.64,AA+,5.414,22.995,190047,86.2325
