,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
32,110052,贵广转债,1.80%,120.2,5.56,-11.32,0,-0.18,AA+,5.693,16.000,未到转股期,88.28999999999999
8,123018,溢利转债,0.10%,107.89,1.34,-0.89,0,1.24,AA-,5.488,6.635,123018,92.7775
24,128025,特一转债,-0.19%,109.566,0.24,1.98,1,0.15,AA-,4.447,3.394,128025,88.949
0,128062,亚药转债,0.05%,102.3,0.68,2.11,0,2.87,AA,5.77,9.650,未到转股期,96.1175
34,127007,湖广转债,0.27%,110.5,0.35,2.12,1,0.57,AA+,5.008,13.214,127007,87.91
2,113536,三星转债,0.68%,102.77,0.71,2.36,0,1.98,AA,5.929,1.920,未到转股期,95.46000000000001
7,127003,海印转债,1.83%,105.42,1.63,2.38,2,2.51,AA,2.951,9.416,127003,92.795
11,128057,博彦转债,0.16%,106.23,-0.11,2.39,0,1.84,AA-,5.693,5.758,未到转股期,91.97749999999999
15,128053,尚荣转债,0.35%,106.66,0.39,2.91,0,1.42,AA,5.641,7.500,未到转股期,91.1575
1,128060,中装转债,0.03%,101.84,-1.29,3.5,0,1.91,AA,5.751,5.250,未到转股期,95.535
21,128039,三力转债,0.63%,107.67,0.5,3.58,1,0.5,AA-,4.951,2.809,128039,89.645
3,113532,海环转债,0.79%,103.11,0.65,3.78,0,1.68,AA,5.767,4.600,未到转股期,94.055
16,128063,未来转债,0.35%,105.066,0.93,5.19,0,3.67,AA-,5.773,6.300,未到转股期,91.0415
10,128049,华源转债,0.15%,103.25,-0.41,5.93,0,2.17,AA-,5.425,4.000,128049,92.3025
13,113505,杭电转债,-4.25%,104.11,-9.77,6.01,0,1.76,AA,4.693,7.539,191505,91.3825
35,128034,江银转债,0.47%,107.429,0.0,6.29,2,0.44,AA+,4.586,17.583,128034,87.8535
30,123012,万顺转债,0.96%,106.917,0.56,6.32,0,0.81,AA-,5.068,1.703,123012,88.343
5,113514,威帝转债,-0.06%,101.93,0.0,6.54,0,2.27,A+,4.066,1.998,191514,93.16499999999999
TOTAL,,,,106.26988888888889,,2.8433333333333333,,,,,,,
