,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
14,128065,雅化转债,-0.13%,94.711,-1.76,16.99,0,2.87,AA,5.816,8.000,未到转股期,92.54650000000001
23,128026,众兴转债,-0.05%,95.205,0.65,18.26,0,3.55,AA-,4.474,9.197,128026,91.1
34,123024,岱勒转债,-2.56%,97.41,-3.98,18.38,0,3.3,A+,4.745,2.100,未到转股期,88.805
15,128064,司尔转债,0.51%,98.052,1.33,12.93,0,2.89,AA,5.795,8.000,未到转股期,92.25049999999999
8,128066,亚泰转债,-0.07%,98.314,0.85,10.86,0,3.26,AA-,5.819,4.800,未到转股期,93.54100000000001
25,123011,德尔转债,0.50%,98.587,2.3,14.59,0,3.63,AA-,5.071,5.556,123011,90.4705
4,113527,维格转债,-0.36%,98.74,-0.63,9.23,0,3.74,AA,5.589,7.460,未到转股期,94.3375
24,113528,长城转债,0.06%,98.86,1.07,13.94,0,3.25,AA-,5.69,6.340,未到转股期,90.685
32,128050,钧达转债,-0.28%,99.0,-1.12,15.71,0,4.32,AA-,5.468,3.200,128050,89.2175
9,128056,今飞转债,-0.55%,99.049,-0.98,10.27,0,3.76,A+,5.688,3.680,未到转股期,93.24849999999999
5,113025,明泰转债,0.30%,99.63,0.39,8.15,0,2.63,AA,5.797,18.390,未到转股期,94.25750000000001
22,113535,大业转债,-0.10%,99.71,-0.53,12.02,0,2.73,AA,4.877,5.000,未到转股期,91.275
16,123023,迪森转债,-0.69%,100.7,-3.08,9.7,0,2.43,AA,5.742,6.000,未到转股期,92.02499999999999
29,128033,迪龙转债,-0.28%,100.72,-2.79,12.43,1,2.07,AA,4.512,5.199,128033,89.9575
18,113521,科森转债,0.11%,100.76,-0.87,9.99,0,2.65,AA,5.403,6.099,191521,91.7475
35,128044,岭南转债,-0.61%,100.911,-1.13,13.79,1,2.11,AA,5.145,6.594,128044,88.7465
30,123010,博世转债,-0.10%,101.7,-1.47,11.26,1,2.22,AA-,5.036,4.298,123010,89.85499999999999
10,113514,威帝转债,-0.71%,101.79,-0.43,6.63,0,2.3,A+,4.074,1.998,191514,93.2375
TOTAL,,,,99.10272222222223,,12.507222222222222,,,,,,,
