,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
8,110052,贵广转债,-5.10%,109.56,-9.95,-2.55,0,1.48,AA+,5.751,16.000,未到转股期,92.99
3,113526,联泰转债,0.02%,107.22,1.17,-1.79,0,0.64,AA,5.636,3.900,未到转股期,94.57000000000001
6,113523,伟明转债,-0.59%,107.96,-1.89,-1.61,0,1.22,AA,5.518,6.700,未到转股期,93.65
4,123018,溢利转债,-0.66%,107.01,1.33,-1.32,0,1.38,AA-,5.545,6.650,未到转股期,94.30999999999999
21,110046,圆通转债,-1.33%,110.86,-0.83,-0.03,0,0.79,AA+,5.46,36.500,190046,89.17
0,128060,中装转债,-0.74%,100.312,-1.11,0.47,0,2.16,AA,5.808,5.250,未到转股期,99.218
5,128038,利欧转债,-5.01%,104.779,-5.82,1.25,1,1.77,AA,4.797,1.860,128038,93.971
1,113535,大业转债,-0.90%,100.63,-1.98,1.93,0,2.51,AA,4.926,5.000,未到转股期,97.44
14,127007,湖广转债,-3.32%,106.35,-6.71,2.72,1,1.34,AA+,5.066,13.216,127007,90.93
27,128055,长青转2,-0.51%,109.123,3.29,3.01,0,1.02,AA,5.734,9.138,未到转股期,87.86699999999999
2,128057,博彦转债,-0.58%,101.51,-0.69,3.39,0,2.65,AA-,5.751,5.758,未到转股期,95.1
12,110047,山鹰转债,-0.29%,104.8,0.0,3.87,0,2.32,AA+,5.466,22.995,190047,91.33
9,128034,江银转债,-0.48%,102.19,-1.3,4.88,2,1.54,AA+,4.644,17.583,128034,92.93
10,128053,尚荣转债,-1.44%,103.0,-2.62,5.13,0,2.04,AA,5.699,7.500,未到转股期,91.87
13,113525,台华转债,-0.08%,103.42,2.99,5.33,0,2.02,AA,5.534,5.330,未到转股期,91.25
7,113505,杭电转债,0.29%,101.2,1.45,5.39,0,2.35,AA,4.751,7.767,191505,93.41
20,128039,三力转债,0.51%,104.78,-2.53,5.87,1,1.11,AA-,5.008,2.810,128039,89.35
15,123012,万顺转债,-0.21%,102.8,0.39,6.58,0,1.6,AA-,5.126,1.703,123012,90.62
TOTAL,,,,104.86133333333333,,2.362222222222222,,,,,,,
