,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,128060,中装转债,-2.67%,101.87,-2.58,-1.14,0,1.9,AA,5.775,5.250,未到转股期,99.27
1,128062,亚药转债,0.30%,101.004,1.46,2.52,0,3.09,AA,5.795,9.650,未到转股期,96.476
12,113514,威帝转债,0.05%,99.1,2.09,9.24,0,2.97,A+,4.09,1.999,191514,91.66000000000001
20,128056,今飞转债,-0.44%,96.85,-0.52,13.8,0,4.17,A+,5.704,3.680,未到转股期,89.35000000000001
21,123023,迪森转债,-0.70%,97.117,-1.13,13.54,0,3.08,AA,5.759,6.000,未到转股期,89.34299999999999
23,123011,德尔转债,-0.04%,95.71,5.49,15.18,0,4.24,AA-,5.088,5.556,123011,89.11000000000001
24,113505,杭电转债,-0.31%,101.5,-0.89,9.68,0,2.31,AA,4.718,7.767,191505,88.82
27,128044,岭南转债,0.08%,98.189,2.81,13.31,1,2.65,AA,5.162,6.594,128044,88.501
29,127003,海印转债,-0.42%,100.31,-4.88,11.33,2,4.24,AA,2.975,10.768,127003,88.36
39,113528,长城转债,-0.29%,96.87,-0.7,16.56,0,3.62,AA-,5.707,6.340,未到转股期,86.57
40,128050,钧达转债,-0.66%,97.251,0.72,16.23,0,4.66,AA-,5.485,3.200,128050,86.51899999999999
49,128033,迪龙转债,-0.53%,97.2,-0.95,18.42,1,2.89,AA,4.529,5.199,128033,84.38
56,113524,奇精转债,0.81%,97.0,2.07,19.08,0,3.75,AA,5.496,3.300,未到转股期,83.92
68,123019,中来转债,-0.08%,99.21,-1.46,19.6,0,4.22,AA-,5.696,10.000,未到转股期,81.19
77,113016,小康转债,-0.36%,93.52,-0.24,26.97,1,4.03,AA,4.389,8.814,191016,79.51
81,123024,岱勒转债,-0.49%,95.75,0.11,25.68,0,3.66,A+,4.762,2.100,未到转股期,78.57
86,128018,时达转债,-0.44%,94.003,0.55,28.5,1,3.9,AA,4.389,8.823,128018,77.497
87,123010,博世转债,-0.81%,98.42,0.0,24.15,1,2.89,AA-,5.052,4.298,123010,77.43
TOTAL,,,,97.82633333333334,0.10833333333333335,15.702777777777776,,3.4594444444444448,,,,,
