,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
15,128026,众兴转债,0.69%,95.501,2.89,14.56,0,3.45,AA-,4.507,9.197,128026,89.939
16,123023,迪森转债,-0.30%,97.992,-0.63,12.37,0,2.91,AA,5.775,6.000,未到转股期,89.63799999999999
6,113025,明泰转债,-0.26%,98.08,-0.97,10.38,0,2.9,AA,5.83,18.390,未到转股期,91.54
11,113527,维格转债,-0.06%,98.13,-0.54,11.48,0,3.83,AA,5.622,7.460,未到转股期,90.39
24,128056,今飞转债,-0.44%,98.182,-1.84,13.21,0,3.9,A+,5.721,3.680,未到转股期,88.608
8,128062,亚药转债,-0.50%,99.719,-1.14,9.56,0,3.31,AA,5.811,9.650,未到转股期,90.721
13,113521,科森转债,-0.42%,99.73,-1.82,10.06,0,2.83,AA,5.436,6.099,191521,90.21
18,113514,威帝转债,-0.15%,100.05,0.0,10.5,0,2.72,A+,4.107,1.999,191514,89.45
1,113535,大业转债,-2.56%,100.16,-5.88,4.75,0,2.61,AA,4.91,5.000,未到转股期,95.09
7,128049,华源转债,-0.10%,102.741,-0.55,6.27,0,2.25,AA-,5.466,4.000,128049,90.989
22,128048,张行转债,-0.27%,103.05,-1.92,8.18,0,1.97,AA+,5.425,24.998,128048,88.77000000000001
26,113519,长久转债,-0.16%,103.45,-0.35,8.49,0,2.94,AA,5.411,6.969,191519,88.06
12,123012,万顺转债,-0.89%,103.671,-1.87,6.05,0,1.43,AA-,5.11,1.703,123012,90.279
29,113503,泰晶转债,-0.74%,103.96,-0.64,8.19,0,1.88,AA,4.512,2.145,191503,87.85000000000001
0,128060,中装转债,0.76%,104.19,-0.15,0.64,0,1.49,AA,5.792,5.250,未到转股期,95.17
4,113505,杭电转债,0.02%,104.22,-2.14,3.65,0,1.72,AA,4.734,7.767,191505,92.13
3,128057,博彦转债,-0.89%,104.26,-1.43,2.63,0,2.17,AA-,5.734,5.758,未到转股期,93.11
28,113516,苏农转债,-0.43%,104.55,-0.36,7.59,0,2.02,AA+,5.142,12.887,191516,87.86
TOTAL,,,,101.202,,8.253333333333334,,,,,,,
