,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,127003,海印转债,-4.74%,106.8,6.03,-3.11,2,2.03,AA,2.989,11.098,127003,96.31
1,128060,中装转债,1.43%,105.68,2.94,-0.84,0,1.23,AA,5.789,5.250,未到转股期,95.16
2,128062,亚药转债,0.30%,100.02,3.38,6.3,0,3.26,AA,5.808,9.650,未到转股期,93.68
12,113505,杭电转债,-0.11%,104.11,-0.82,4.4,0,1.74,AA,4.732,7.767,191505,91.49
13,113514,威帝转债,-0.12%,99.93,1.83,8.67,0,2.75,A+,4.104,1.999,191514,91.39999999999999
15,123023,迪森转债,0.42%,98.402,1.75,10.9,0,2.84,AA,5.773,6.000,未到转股期,90.698
23,123019,中来转债,0.58%,101.0,9.98,9.36,0,3.88,AA-,5.71,10.000,未到转股期,89.64
24,128056,今飞转债,-0.04%,98.142,0.68,12.4,0,3.91,A+,5.718,3.680,未到转股期,89.458
37,113528,长城转债,0.44%,98.07,1.14,15.58,0,3.38,AA-,5.721,6.340,未到转股期,86.35000000000001
43,128050,钧达转债,-0.06%,99.631,-0.42,14.42,0,4.17,AA-,5.499,3.200,未到转股期,85.949
45,128044,岭南转债,0.40%,99.09,1.6,15.25,1,2.46,AA,5.175,6.594,128044,85.66
47,128033,迪龙转债,0.08%,99.0,0.92,15.56,1,2.46,AA,4.542,5.199,128033,85.44
56,123011,德尔转债,-0.34%,96.129,1.04,19.47,0,4.13,AA-,5.101,5.556,123011,84.401
60,113524,奇精转债,-0.52%,97.4,0.17,18.87,0,3.67,AA,5.51,3.300,未到转股期,83.72999999999999
76,123024,岱勒转债,0.40%,97.29,-0.4,21.98,0,3.3,A+,4.775,2.100,未到转股期,80.72999999999999
81,123010,博世转债,-0.54%,99.259,0.3,21.87,1,2.71,AA-,5.066,4.298,123010,78.871
92,128018,时达转债,0.24%,94.978,-0.18,28.19,1,3.64,AA,4.403,8.823,128018,76.83200000000001
96,113016,小康转债,-0.07%,94.01,0.24,29.98,1,3.89,AA,4.403,8.814,191016,76.00999999999999
TOTAL,,,,99.38561111111113,1.6766666666666667,13.847222222222221,,3.0805555555555557,,,,,
