,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
11,110052,贵广转债,1.15%,115.45,4.64,-7.53,0,0.54,AA+,5.753,16.000,未到转股期,92.08
3,113523,伟明转债,0.65%,108.6,1.98,-2.9,0,1.11,AA,5.521,6.700,未到转股期,94.30000000000001
17,127007,湖广转债,2.52%,110.001,6.42,-0.89,1,0.65,AA+,5.068,13.276,127007,90.889
5,113526,联泰转债,0.46%,107.2,0.32,-0.66,0,0.65,AA,5.638,3.900,未到转股期,93.46
0,128060,中装转债,0.06%,101.064,-0.16,0.1,0,2.02,AA,5.811,5.250,未到转股期,98.83600000000001
23,128038,利欧转债,-1.61%,110.302,-1.56,0.38,1,0.67,AA,4.8,1.860,128038,89.318
14,123018,溢利转债,-0.81%,107.72,-1.53,0.66,0,1.26,AA-,5.548,6.650,未到转股期,91.62
1,113535,大业转债,0.64%,101.54,3.18,0.82,0,2.31,AA,4.929,5.000,未到转股期,97.64
4,113519,长久转债,-0.91%,103.45,2.57,2.33,0,2.93,AA,5.43,6.969,191519,94.22
7,128039,三力转债,1.21%,104.245,0.0,2.66,1,1.21,AA-,5.011,2.810,128039,93.095
2,128057,博彦转债,-0.97%,102.1,-0.46,3.27,0,2.54,AA-,5.753,5.758,未到转股期,94.63000000000001
13,128053,尚荣转债,0.09%,104.502,0.0,3.87,0,1.77,AA,5.701,7.500,未到转股期,91.628
6,128034,江银转债,-0.12%,102.68,0.22,4.01,2,1.44,AA+,4.647,17.583,128034,93.30999999999999
18,110047,山鹰转债,-0.18%,105.11,-0.3,4.17,0,2.26,AA+,5.468,22.995,190047,90.72
27,123015,蓝盾转债,0.70%,106.745,0.34,4.94,1,1.18,AA,5.195,1.010,123015,88.315
25,128025,特一转债,-0.84%,105.543,-1.91,5.82,1,1.0,AA-,4.507,3.394,128025,88.637
9,113505,杭电转债,0.82%,100.91,6.48,6.61,0,2.42,AA,4.753,7.767,191505,92.48
16,128049,华源转债,0.37%,101.77,0.99,7.04,0,2.42,AA-,5.485,4.000,128049,91.19
TOTAL,,,,105.49622222222223,,1.927777777777778,,,,,,,
