,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
3,113527,维格转债,-0.30%,95.61,-0.65,9.09,0,4.34,AA,5.605,7.460,未到转股期,95.3
23,123011,德尔转债,-0.04%,95.71,5.49,15.18,0,4.24,AA-,5.088,5.556,123011,89.11000000000001
20,128056,今飞转债,-0.44%,96.85,-0.52,13.8,0,4.17,A+,5.704,3.680,未到转股期,89.35000000000001
16,128066,亚泰转债,-0.09%,97.013,-1.89,12.82,0,3.49,AA-,5.836,4.800,未到转股期,90.167
21,123023,迪森转债,-0.70%,97.117,-1.13,13.54,0,3.08,AA,5.759,6.000,未到转股期,89.34299999999999
6,113025,明泰转债,0.07%,97.42,1.93,9.43,0,3.03,AA,5.814,18.390,未到转股期,93.15
13,113521,科森转债,0.00%,98.17,0.52,10.2,0,3.15,AA,5.419,6.099,191521,91.63
27,128044,岭南转债,0.08%,98.189,2.81,13.31,1,2.65,AA,5.162,6.594,128044,88.501
17,113535,大业转债,-0.19%,98.21,1.29,11.93,0,3.04,AA,4.893,5.000,未到转股期,89.86000000000001
12,113514,威帝转债,0.05%,99.1,2.09,9.24,0,2.97,A+,4.09,1.999,191514,91.66000000000001
9,128049,华源转债,-0.47%,100.1,-0.43,7.54,0,2.75,AA-,5.449,4.000,128049,92.36
29,127003,海印转债,-0.42%,100.31,-4.88,11.33,2,4.24,AA,2.975,10.768,127003,88.36
1,128062,亚药转债,0.30%,101.004,1.46,2.52,0,3.09,AA,5.795,9.650,未到转股期,96.476
14,128048,张行转债,-0.01%,101.199,-0.36,7.38,0,2.33,AA+,5.408,24.998,128048,91.421
24,113505,杭电转债,-0.31%,101.5,-0.89,9.68,0,2.31,AA,4.718,7.767,191505,88.82
0,128060,中装转债,-2.67%,101.87,-2.58,-1.14,0,1.9,AA,5.775,5.250,未到转股期,99.27
22,113503,泰晶转债,0.51%,102.76,1.85,8.01,0,2.16,AA,4.496,2.145,191503,89.22999999999999
28,123020,富祥转债,-1.50%,103.0,1.21,8.52,0,2.94,AA-,5.707,4.200,未到转股期,88.48
TOTAL,,,,99.174,,9.576666666666664,,,,,,,
