,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
5,113523,伟明转债,0.78%,108.8,0.63,-1.47,0,1.08,AA,5.507,6.700,未到转股期,92.67
4,123018,溢利转债,0.57%,107.616,0.22,-0.98,0,1.28,AA-,5.534,6.650,未到转股期,93.364
3,113526,联泰转债,-0.01%,107.21,-1.16,-0.65,0,0.65,AA,5.625,3.900,未到转股期,93.44000000000001
19,110052,贵广转债,-0.05%,109.51,-2.84,0.26,0,1.49,AA+,5.74,16.000,未到转股期,90.22999999999999
0,128060,中装转债,0.10%,100.413,-0.8,1.39,0,2.15,AA,5.797,5.250,未到转股期,98.197
16,128038,利欧转债,2.79%,107.7,2.25,1.78,1,1.18,AA,4.786,1.860,128038,90.52
1,113535,大业转债,0.10%,100.73,-0.32,2.36,0,2.49,AA,4.915,5.000,未到转股期,96.91
2,128057,博彦转债,1.07%,102.6,2.08,2.37,0,2.46,AA-,5.74,5.758,未到转股期,95.03
13,127007,湖广转债,0.38%,106.75,0.61,2.48,1,1.27,AA+,5.055,13.216,127007,90.77
12,123015,蓝盾转债,-0.37%,104.623,2.63,4.09,1,1.58,AA,5.181,1.010,123015,91.28699999999999
10,128053,尚荣转债,0.58%,103.599,1.24,4.44,0,1.94,AA,5.688,7.500,未到转股期,91.961
6,128034,江银转债,0.60%,102.803,0.88,4.59,2,1.41,AA+,4.633,17.583,128034,92.607
24,110047,山鹰转债,0.81%,105.65,0.0,4.71,0,2.17,AA+,5.455,22.995,190047,89.64
7,113505,杭电转债,1.17%,102.38,1.43,5.12,0,2.11,AA,4.74,7.767,191505,92.5
17,128025,特一转债,-0.86%,104.097,0.59,5.53,1,1.32,AA-,4.493,3.394,128025,90.373
27,128039,三力转债,1.07%,105.601,1.04,5.6,1,0.89,AA-,4.997,2.810,128039,88.799
14,128063,未来转债,1.76%,103.54,5.73,5.86,0,3.91,AA-,5.819,6.300,未到转股期,90.6
11,123012,万顺转债,-0.43%,102.361,0.19,5.92,0,1.69,AA-,5.115,1.703,123012,91.719
TOTAL,,,,104.77683333333333,,2.966666666666667,,,,,,,
