,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,curr_iss_amt,convert_cd,sum
0,128060,中装转债,1.00%,103.55,1.87,-1.2,0,1.6,AA,5.77,5.250,未到转股期,97.35000000000001
1,128062,亚药转债,1.27%,102.7,3.31,1.02,0,2.79,AA,5.789,9.650,未到转股期,96.535
2,113527,维格转债,1.21%,97.8,0.42,8.76,0,3.91,AA,5.6,7.460,未到转股期,95.63
3,113025,明泰转债,0.82%,98.3,1.09,9.11,0,2.87,AA,5.808,18.390,未到转股期,94.8675
4,123023,迪森转债,1.37%,98.73,3.33,8.88,0,2.79,AA,5.753,6.000,未到转股期,94.61
5,128056,今飞转债,0.90%,97.873,2.21,10.41,0,3.98,A+,5.699,3.680,未到转股期,94.31949999999999
6,128066,亚泰转债,0.38%,97.385,0.72,11.18,0,3.42,AA-,5.83,4.800,未到转股期,94.22999999999999
7,127003,海印转债,2.13%,102.64,7.58,4.36,2,3.43,AA,2.97,10.768,127003,94.09
11,113514,威帝转债,1.17%,100.16,0.68,8.67,0,2.7,A+,4.085,1.998,191514,93.3375
12,113505,杭电转债,2.20%,103.48,5.91,4.49,0,1.88,AA,4.712,7.767,191505,93.15249999999999
19,128050,钧达转债,0.36%,97.882,-1.27,14.41,0,4.54,AA-,5.479,3.200,128050,91.31049999999999
22,113528,长城转债,0.45%,97.67,0.3,15.56,0,3.47,AA-,5.701,6.340,未到转股期,90.66
24,123011,德尔转债,1.00%,96.88,0.0,17.0,0,3.98,AA-,5.082,5.556,123011,90.37
25,128033,迪龙转债,1.51%,99.964,5.76,13.14,1,2.24,AA,4.523,5.199,128033,90.181
36,113524,奇精转债,0.43%,97.6,1.01,18.72,0,3.64,AA,5.49,3.300,191524,88.36000000000001
42,113016,小康转债,0.68%,94.28,1.4,24.06,1,3.83,AA,4.384,8.814,191016,87.675
65,128018,时达转债,0.29%,94.36,0.74,28.28,1,3.81,AA,4.384,8.823,128018,84.43
TOTAL,,,,98.89729411764706,2.062352941176471,11.579411764705881,,3.2282352941176473,,,,,
