,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,123011,德尔转债,2.76%,111.5,4.41,-1.16,0,1.05,AA-,4.775,2.04,5.556,123011,89.66
7,128066,亚泰转债,0.03%,106.985,0.14,8.3,1,1.83,AA-,5.523,1.71,4.8,未到转股期,84.715
8,113541,荣晟转债,0.56%,107.29,1.47,8.04,0,1.31,AA-,5.786,2.59,3.3,未到转股期,84.66999999999999
16,113537,文灿转债,-0.05%,104.55,-0.48,12.69,0,2.83,AA-,5.668,1.83,8.0,未到转股期,82.76
17,113027,华钰转债,0.10%,103.25,0.33,14.38,0,1.98,AA,5.679,2.29,6.4,未到转股期,82.37
21,113514,威帝转债,0.08%,106.46,-0.22,12.0,0,1.15,A+,3.778,3.27,1.342,191514,81.54
33,128069,华森转债,0.13%,105.195,0.24,16.18,0,2.46,AA-,5.71,6.64,3.0,未到转股期,78.625
39,127003,海印转债,-0.23%,107.752,-1.05,15.01,2,1.94,AA,2.663,1.75,9.415,127003,77.238
44,128056,今飞转债,0.03%,101.36,1.63,22.28,0,3.52,A+,5.392,1.99,3.68,128056,76.36
48,128070,智能转债,-0.10%,103.657,0.12,20.58,0,2.35,A+,5.732,4.18,2.3,未到转股期,75.763
51,123023,迪森转债,0.14%,100.108,0.7,24.74,0,2.68,AA,5.447,1.37,6.0,123023,75.152
61,113528,长城转债,0.10%,101.0,1.53,26.08,0,3.01,AA-,5.395,1.87,6.34,191528,72.92
64,123004,铁汉转债,0.25%,101.622,0.63,25.61,1,2.02,AA,4.192,1.17,8.332,123004,72.768
87,128044,岭南转债,0.11%,102.308,0.0,28.59,1,1.88,AA,4.849,1.56,6.593,128044,69.10199999999999
92,128050,钧达转债,0.17%,101.601,0.65,29.53,0,4.04,AA-,5.173,2.4,3.199,128050,68.869
131,128018,时达转债,0.39%,97.893,0.39,41.61,1,3.16,AA,4.077,1.19,8.823,128018,60.497
134,128015,久其转债,0.27%,96.16,1.95,45.16,1,4.28,A+,3.663,4.36,7.798,128015,58.68000000000001
163,128062,亚药转债,0.07%,96.429,0.45,75.47,0,4.16,AA,5.482,1.75,9.65,128062,28.101
TOTAL,,,,103.06222222222223,0.716111111111111,23.616111111111113,,2.5361111111111105,,,,,,
