,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,123011,德尔转债,1.97%,110.29,3.0,-0.45,0,1.29,AA-,4.759,2.0,5.172,123011,90.16
2,113541,荣晟转债,-0.04%,107.94,0.42,4.97,0,1.2,AA-,5.77,2.68,3.3,未到转股期,87.09
13,128066,亚泰转债,-0.11%,108.881,-3.44,8.44,1,1.5,AA-,5.507,1.74,4.8,未到转股期,82.679
19,113027,华钰转债,-0.12%,103.04,-1.53,16.18,0,2.03,AA,5.663,2.25,6.4,未到转股期,80.78
23,113514,威帝转债,0.29%,107.04,0.22,13.1,0,1.01,A+,3.762,3.25,1.342,191514,79.86
26,113537,文灿转债,-0.98%,103.37,-3.96,17.86,0,3.05,AA-,5.652,1.73,8.0,未到转股期,78.77
28,128069,华森转债,-0.09%,105.501,-1.26,16.1,0,2.41,AA-,5.693,6.67,3.0,未到转股期,78.399
33,128070,智能转债,-0.44%,103.553,-1.07,19.29,0,2.38,A+,5.715,4.22,2.3,未到转股期,77.15700000000001
40,128056,今飞转债,-0.57%,100.836,-1.42,23.18,0,3.64,A+,5.375,1.96,3.68,128056,75.98400000000001
43,127003,海印转债,-0.50%,107.402,-2.82,17.13,2,2.07,AA,2.647,1.71,9.415,127003,75.468
48,123023,迪森转债,-0.15%,101.0,-1.85,24.35,0,2.52,AA,5.43,1.39,6.0,123023,74.65
79,123004,铁汉转债,-0.22%,102.07,-0.63,27.75,1,1.91,AA,4.175,1.16,8.332,123004,70.18
81,128044,岭南转债,-1.12%,102.83,-2.84,27.09,1,1.78,AA,4.833,1.58,6.593,128044,70.08
90,113528,长城转债,-0.24%,101.0,-1.06,30.35,0,3.02,AA-,5.378,1.81,6.34,191528,68.65
111,128050,钧达转债,-0.27%,101.612,-4.42,33.79,0,4.05,AA-,5.156,2.32,3.199,128050,64.59800000000001
126,128018,时达转债,0.16%,98.15,-0.58,41.16,1,3.1,AA,4.06,1.19,8.823,128018,60.69
128,128015,久其转债,0.52%,97.0,2.23,43.46,1,4.04,A+,3.647,4.45,7.798,128015,59.54
162,128062,亚药转债,-0.39%,95.821,-2.06,82.12,0,4.3,AA,5.466,1.68,9.65,128062,22.058999999999997
TOTAL,,,,103.18533333333332,-1.2816666666666665,24.770555555555557,,2.516666666666666,,,,,,
