,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,123011,德尔转债,0.39%,106.8,1.58,4.48,0,1.99,AA-,4.781,1.84,5.556,123011,88.72
5,113537,文灿转债,0.26%,104.55,2.67,10.42,0,2.83,AA-,5.674,1.87,8.0,未到转股期,85.03
6,113541,荣晟转债,-0.18%,106.48,0.0,8.86,0,1.44,AA-,5.792,2.55,3.3,未到转股期,84.66
9,128066,亚泰转债,-0.28%,106.701,0.0,9.44,1,1.88,AA-,5.529,1.69,4.8,未到转股期,83.85900000000001
19,113514,威帝转债,0.05%,106.32,0.22,12.59,0,1.18,A+,3.784,3.15,1.342,191514,81.09
26,113027,华钰转债,-0.21%,103.28,-0.11,17.1,0,1.98,AA,5.685,2.23,6.4,未到转股期,79.62
30,127003,海印转债,0.13%,108.256,0.35,13.14,2,1.75,AA,2.668,1.79,9.415,127003,78.604
33,128069,华森转债,0.20%,105.01,0.68,17.12,0,2.49,AA-,5.715,6.58,3.0,未到转股期,77.86999999999999
39,128070,智能转债,-0.29%,103.999,-10.01,18.8,0,2.29,A+,5.737,4.26,2.3,未到转股期,77.20100000000001
61,128056,今飞转债,-0.20%,101.3,-1.27,26.02,0,3.53,A+,5.397,1.93,3.68,128056,72.68
63,123023,迪森转债,-0.05%,99.95,0.0,27.42,0,2.71,AA,5.452,1.34,6.0,123023,72.63
67,123004,铁汉转债,-0.08%,101.333,0.95,26.43,1,2.08,AA,4.197,1.16,8.332,123004,72.237
80,113528,长城转债,0.16%,100.98,0.05,28.93,0,3.02,AA-,5.4,1.83,6.34,191528,70.09
98,128044,岭南转债,-0.26%,102.873,-1.05,29.3,1,1.76,AA,4.855,1.56,6.593,128044,67.827
125,128018,时达转债,0.04%,97.374,0.39,41.69,1,3.29,AA,4.082,1.18,8.823,128018,60.93600000000001
127,128050,钧达转债,0.11%,101.2,0.38,38.47,0,4.12,AA-,5.178,2.23,3.199,128050,60.33
139,128015,久其转债,0.21%,95.848,0.33,48.23,1,4.37,A+,3.668,4.25,7.798,128015,55.922000000000004
163,128062,亚药转债,0.34%,96.523,4.56,75.25,0,4.14,AA,5.488,1.76,9.65,未到转股期,28.227000000000004
TOTAL,,,,102.70983333333334,-0.01555555555555552,25.205000000000002,,2.602777777777778,,,,,,
