,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,113539,圣达转债,0.69%,121.57,0.87,-8.91,0,0.0,A+,5.712,5.3,2.99,未到转股期,87.34
35,123027,蓝晓转债,0.03%,125.002,1.01,-2.28,0,-0.74,A+,5.652,6.37,3.4,未到转股期,77.278
11,123031,晶瑞转债,-0.65%,118.53,-2.34,-1.42,0,-0.34,A+,5.868,6.49,1.85,未到转股期,82.89
0,123011,德尔转债,1.20%,111.612,1.35,-0.6,0,1.03,AA-,4.756,2.03,5.137,123011,88.988
38,123012,万顺转债,-0.11%,123.46,-0.15,-0.49,0,-2.27,AA-,4.762,1.36,1.35,123012,77.03
36,113523,伟明转债,0.29%,122.96,1.17,-0.23,0,-1.27,AA,5.153,5.81,4.374,191523,77.27000000000001
9,128025,特一转债,1.77%,114.95,2.47,1.95,1,-1.01,AA-,4.14,3.26,3.394,128025,83.1
34,113507,天马转债,-0.38%,120.14,-0.92,2.38,1,-1.4,AA-,4.504,2.49,0.421,191507,77.48
13,123015,蓝盾转债,-1.35%,113.937,-1.69,3.4,1,-0.19,AA,4.827,1.62,1.006,123015,82.663
33,128055,长青转2,-0.68%,118.2,-2.09,4.02,0,-0.44,AA,5.37,1.32,9.136,128055,77.78
27,113540,南威转债,1.18%,116.56,4.42,4.03,0,0.22,AA-,5.745,3.47,6.6,未到转股期,79.41
3,123026,中环转债,-0.19%,110.001,-0.69,5.3,0,0.22,AA-,4.652,2.54,2.9,未到转股期,84.699
8,128038,利欧转债,-0.52%,111.204,-2.69,5.67,1,0.53,AA,4.433,1.5,1.809,128038,83.126
18,123021,万信转2,0.38%,112.351,2.42,6.04,0,0.98,AA,5.381,4.07,11.952,123021,81.609
2,113541,荣晟转债,-0.19%,107.74,-1.3,6.15,0,1.24,AA-,5.767,2.64,3.3,未到转股期,86.11
4,110030,格力转债,-0.91%,109.6,-1.9,6.2,1,-17.38,AA,0.189,1.34,4.251,190030,84.2
15,113514,威帝转债,3.63%,110.93,10.02,6.54,0,0.04,A+,3.759,3.58,1.342,191514,82.52999999999999
24,128039,三力转债,0.09%,113.1,0.16,7.04,1,-0.55,AA-,4.644,1.99,2.804,128039,79.86
TOTAL,,,,115.65816666666667,,2.4883333333333333,,,,,,,,
