,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,113539,圣达转债,-0.04%,121.87,-0.41,-10.53,0,-0.04,A+,5.699,5.41,2.99,未到转股期,88.66
39,123027,蓝晓转债,2.94%,127.0,4.5,-3.64,0,-1.02,A+,5.638,6.57,3.4,未到转股期,76.64
4,123031,晶瑞转债,0.92%,115.4,2.99,-0.79,0,0.12,A+,5.855,6.28,1.85,未到转股期,85.39
34,110046,圆通转债,0.71%,123.06,1.53,-0.34,0,-1.25,AA+,5.082,3.13,35.431,190046,77.28
0,123011,德尔转债,0.45%,109.3,0.69,-0.15,0,1.5,AA-,4.742,1.98,5.092,123011,90.85000000000001
20,113507,天马转债,-0.06%,118.49,-0.35,0.74,1,-1.09,AA-,4.49,2.49,0.421,191507,80.77000000000001
36,123020,富祥转债,-1.22%,121.71,-1.21,1.52,0,-0.1,AA-,5.362,3.99,3.765,123020,76.77000000000001
10,128025,特一转债,0.24%,113.65,0.71,3.05,1,-0.74,AA-,4.126,3.19,3.394,128025,83.3
11,123015,蓝盾转债,1.53%,113.61,7.05,3.1,1,-0.13,AA,4.814,1.62,1.006,123015,83.29
38,128036,金农转债,-0.52%,120.04,-0.36,3.29,0,-1.83,AA-,4.384,2.85,1.471,128036,76.66999999999999
28,128055,长青转2,0.00%,117.0,0.96,3.46,0,-0.25,AA,5.356,1.32,9.136,128055,79.54
3,110030,格力转债,0.31%,109.97,1.34,3.75,1,-20.63,AA,0.175,1.38,4.251,190030,86.28
18,123021,万信转2,0.64%,114.634,0.27,3.8,0,0.6,AA,5.367,4.24,11.952,123021,81.566
22,113540,南威转债,0.28%,115.4,2.74,4.0,0,0.4,AA-,5.732,3.44,6.6,未到转股期,80.6
2,123026,中环转债,-0.51%,109.34,-0.31,4.26,0,0.35,AA-,4.638,2.46,2.9,未到转股期,86.39999999999999
37,128038,利欧转债,2.04%,116.329,0.54,7.0,1,-0.51,AA,4.419,1.55,1.809,128038,76.671
30,128039,三力转债,0.05%,113.06,1.33,8.06,1,-0.54,AA-,4.63,1.97,2.804,128039,78.88
6,113530,大丰转债,-0.26%,106.39,-2.32,8.73,0,2.61,AA,5.43,3.46,6.299,191530,84.88
TOTAL,,,,115.90294444444443,,2.183888888888889,,,,,,,,
