,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,113539,圣达转债,0.74%,117.85,0.89,-6.56,0,0.56,A+,5.734,5.01,2.99,未到转股期,88.71000000000001
0,123031,晶瑞转债,2.08%,114.74,7.19,-6.27,0,0.22,A+,5.89,6.61,1.85,未到转股期,91.53
31,123018,溢利转债,0.72%,121.47,1.09,-0.56,0,-1.02,AA-,5.203,2.02,4.764,123018,79.09
1,123011,德尔转债,1.59%,108.5,5.7,0.42,0,1.64,AA-,4.778,1.95,5.556,123011,91.08
28,123027,蓝晓转债,0.05%,119.73,-0.56,0.53,0,0.04,A+,5.674,6.44,3.4,未到转股期,79.74
27,113523,伟明转债,0.35%,119.03,1.18,0.75,0,-0.63,AA,5.175,5.57,4.375,191523,80.22
4,123012,万顺转债,2.67%,113.96,4.31,0.96,0,-0.58,AA-,4.784,1.23,1.702,123012,85.08000000000001
3,128057,博彦转债,0.98%,112.387,2.85,1.55,0,0.86,AA-,5.408,1.98,5.756,128057,86.063
5,128025,特一转债,0.71%,111.472,2.78,3.56,1,-0.26,AA-,4.162,3.12,3.394,128025,84.968
8,110030,格力转债,-0.44%,111.51,0.37,3.63,1,-23.42,AA,0.211,1.39,4.251,190030,84.86
30,113540,南威转债,0.41%,116.52,-0.18,4.09,0,0.22,AA-,5.767,3.47,6.6,未到转股期,79.39
26,128039,三力转债,0.52%,114.8,-1.39,4.9,1,-0.87,AA-,4.666,2.06,2.804,128039,80.3
35,128036,金农转债,-0.34%,116.601,-0.19,5.23,0,-1.15,AA-,4.419,2.72,1.471,128036,78.169
19,123021,万信转2,-0.62%,112.199,-2.37,5.97,0,1.0,AA,5.403,4.07,11.952,123021,81.831
6,123026,中环转债,-0.17%,108.96,0.64,6.12,0,0.42,AA-,4.674,2.49,2.9,未到转股期,84.92
24,123019,中来转债,1.97%,111.458,7.1,7.89,0,2.19,AA-,5.386,1.83,9.999,123019,80.652
9,128066,亚泰转债,0.23%,106.951,1.18,8.42,1,1.84,AA-,5.526,1.71,4.8,未到转股期,84.629
11,128073,哈尔转债,0.12%,106.92,-0.18,8.99,0,1.66,AA-,4.874,2.77,3.0,未到转股期,84.09
TOTAL,,,,113.61433333333335,,2.756666666666667,,,,,,,,
