,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
42,123011,德尔转债,-0.24%,98.008,0.11,25.58,0,3.73,AA-,4.964,1.46,5.556,123011,82.807
33,113528,长城转债,-0.37%,98.98,-2.02,22.48,0,3.29,AA-,5.584,1.9,6.34,未到转股期,84.16
21,128056,今飞转债,-0.65%,99.25,-1.39,18.68,0,3.8,A+,5.581,2.01,3.68,未到转股期,86.74
8,128062,亚药转债,0.27%,99.35,2.61,14.01,0,3.46,AA,5.671,2.96,9.65,未到转股期,90.14250000000001
40,128050,钧达转债,-0.80%,99.399,-5.38,23.33,0,4.33,AA-,5.362,2.38,3.2,128050,83.1035
34,123023,迪森转债,-0.31%,99.487,-2.01,22.28,0,2.71,AA,5.636,1.34,6.0,未到转股期,83.803
19,128066,亚泰转债,-0.42%,99.595,-2.6,17.78,0,3.08,AA-,5.712,1.86,4.8,未到转股期,87.07
5,128070,智能转债,-0.41%,99.603,-3.66,12.84,0,2.98,A+,5.921,4.3,2.3,未到转股期,90.76700000000001
45,128044,岭南转债,-0.01%,99.805,-1.04,23.61,1,2.38,AA,5.038,1.62,6.593,128044,82.4875
16,128049,华源转债,-0.49%,99.819,-2.73,16.92,0,2.88,AA-,5.326,1.34,3.999,128049,87.491
30,113535,大业转债,-0.07%,100.1,-0.95,20.43,0,2.71,AA,4.77,1.99,5.0,未到转股期,84.5775
10,113514,威帝转债,-0.24%,100.46,-0.92,12.78,0,2.6,A+,3.967,2.82,1.998,191514,89.95500000000001
6,113537,文灿转债,-0.23%,100.68,-1.69,11.48,0,3.41,AA-,5.858,1.91,8.0,未到转股期,90.71
22,127003,海印转债,0.15%,100.76,0.39,17.1,2,4.26,AA,2.852,1.68,9.415,127003,86.41499999999999
47,113524,奇精转债,-0.59%,100.98,-4.07,22.32,0,3.05,AA,5.373,2.2,3.3,191524,82.28
28,128069,华森转债,0.05%,101.35,-2.19,17.31,0,3.04,AA-,5.899,7.29,3.0,未到转股期,85.6675
2,113027,华钰转债,0.21%,101.62,0.41,6.65,0,2.2,AA,5.868,2.54,6.4,未到转股期,93.3925
39,128033,迪龙转债,-0.86%,102.284,-2.05,19.24,1,1.76,AA,4.405,2.2,5.199,128033,83.286
TOTAL,,,,100.08500000000001,,18.045555555555556,,,,,,,,
