,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113539,圣达转债,0.71%,109.45,0.88,-8.16,0,1.84,A+,5.893,4.77,2.99,未到转股期,96.67
3,128060,中装转债,0.34%,112.389,-0.27,-3.87,0,0.15,AA,5.625,1.98,5.25,未到转股期,90.51350000000001
45,123001,蓝标转债,5.07%,119.988,7.95,-0.48,3,-3.2,AA,2.353,1.63,1.695,123001,80.372
2,123026,中环转债,0.02%,108.694,0.3,0.0,0,0.46,AA-,4.833,2.64,2.9,未到转股期,91.306
4,123024,岱勒转债,0.29%,106.211,2.18,4.45,0,1.45,A+,4.611,3.64,2.1,未到转股期,90.4515
13,123027,蓝晓转债,0.56%,108.7,2.0,6.86,0,1.75,A+,5.833,6.39,3.4,未到转股期,86.155
1,113027,华钰转债,-0.11%,101.74,-0.31,8.23,0,2.19,AA,5.841,2.5,6.4,未到转股期,92.0875
25,123020,富祥转债,0.89%,107.951,1.53,10.39,0,2.14,AA-,5.556,3.22,4.2,未到转股期,84.2565
21,128025,特一转债,0.75%,106.382,1.73,11.81,1,0.86,AA-,4.321,2.75,3.394,128025,84.7605
11,128053,尚荣转债,0.12%,104.454,1.33,12.01,0,1.84,AA,5.515,1.36,7.5,未到转股期,86.5385
16,128038,利欧转债,0.37%,105.08,1.26,12.26,1,1.78,AA,4.614,1.37,1.809,128038,85.725
7,113536,三星转债,0.01%,102.51,1.64,12.6,0,2.07,AA,5.803,2.88,1.92,未到转股期,88.03999999999999
34,128021,兄弟转债,1.55%,107.893,2.03,12.61,1,0.53,AA,4.299,2.03,5.048,128021,82.6495
9,128039,三力转债,0.52%,102.74,3.54,13.87,1,1.51,AA-,4.825,1.85,2.809,128039,86.8575
10,123028,清水转债,0.14%,102.922,2.56,13.88,0,3.08,AA-,5.855,1.61,4.9,未到转股期,86.668
5,113514,威帝转债,0.48%,99.29,2.71,15.48,0,2.93,A+,3.94,2.72,1.998,191514,89.1
23,123019,中来转债,0.45%,103.702,3.29,15.62,0,3.49,AA-,5.545,1.59,10.0,未到转股期,84.583
6,128070,智能转债,0.12%,99.12,1.49,16.15,0,3.09,A+,5.893,4.16,2.3,未到转股期,88.7675
TOTAL,,,,106.06755555555554,,8.539444444444445,,,,,,,,
