,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
2,113027,华钰转债,0.08%,101.66,-0.21,9.17,0,2.21,AA,5.83,2.48,6.4,未到转股期,91.4625
3,113514,威帝转债,0.58%,99.85,-0.47,13.95,0,2.79,A+,3.929,2.92,1.998,191514,89.6875
5,128070,智能转债,0.12%,99.12,0.37,16.15,0,3.09,A+,5.882,4.16,2.3,未到转股期,88.7675
7,113536,三星转债,0.53%,102.99,0.17,12.13,0,1.99,AA,5.792,2.91,1.92,未到转股期,87.91250000000001
10,128069,华森转债,0.09%,101.061,-1.13,15.94,0,3.11,AA-,5.86,7.36,3.0,未到转股期,86.984
26,113537,文灿转债,-0.06%,99.18,0.25,22.17,0,3.71,AA-,5.819,1.72,8.0,未到转股期,84.1925
28,123011,德尔转债,-0.31%,96.695,-0.23,26.18,0,4.05,AA-,4.926,1.44,5.556,123011,83.67000000000002
33,128044,岭南转债,0.28%,98.77,-0.63,24.14,1,2.56,AA,5.0,1.59,6.593,128044,83.125
35,123023,迪森转债,0.22%,99.014,0.0,24.68,0,2.81,AA,5.597,1.31,6.0,未到转股期,82.476
36,128056,今飞转债,0.30%,98.891,0.19,24.86,0,3.9,A+,5.542,1.91,3.68,未到转股期,82.464
49,128050,钧达转债,-0.05%,98.44,0.56,30.39,0,4.56,AA-,5.323,2.23,3.2,128050,78.7675
53,128033,迪龙转债,0.01%,101.511,-0.14,27.5,1,1.96,AA,4.367,2.04,5.199,128033,77.864
54,113528,长城转债,0.12%,98.89,-0.06,31.14,0,3.33,AA-,5.545,1.77,6.34,未到转股期,77.755
74,128065,雅化转债,0.09%,95.55,0.5,40.81,0,2.78,AA,5.671,2.24,8.0,未到转股期,73.8425
113,128015,久其转债,-0.06%,91.92,-0.87,53.15,1,5.37,A+,3.814,3.79,7.798,128015,68.2175
115,128018,时达转债,0.00%,95.009,0.64,49.33,1,3.79,AA,4.227,1.11,8.823,128018,67.9935
129,128062,亚药转债,-0.47%,94.554,-10.01,53.96,0,4.42,AA,5.633,2.08,9.65,未到转股期,64.976
TOTAL,,,,98.41794117647059,-0.6511764705882354,27.97941176470588,,3.3194117647058823,,,,,,
