,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113539,圣达转债,1.28%,111.02,1.85,-9.33,0,1.59,A+,5.882,4.9,2.99,未到转股期,95.9775
18,128060,中装转债,2.62%,119.3,0.51,-6.69,0,-0.93,AA,5.614,2.16,5.25,未到转股期,85.7175
43,123018,溢利转债,-0.73%,119.178,-1.3,0.72,0,-0.63,AA-,5.351,1.94,4.773,123018,80.282
4,123026,中环转债,0.03%,108.324,-0.77,3.53,0,0.54,AA-,4.822,2.54,2.9,未到转股期,89.02850000000001
6,123024,岱勒转债,0.09%,108.5,-3.32,4.39,0,0.98,A+,4.6,3.72,2.1,未到转股期,88.2075
48,123022,长信转债,1.78%,117.05,6.6,5.26,0,-0.27,AA,5.592,3.06,12.3,未到转股期,79.00500000000001
16,123027,蓝晓转债,1.20%,108.895,0.53,6.77,0,1.72,A+,5.822,6.41,3.4,未到转股期,86.0275
34,123020,富祥转债,2.58%,111.5,2.8,7.96,0,1.54,AA-,5.545,3.4,4.2,未到转股期,82.53
2,113027,华钰转债,0.08%,101.66,-0.21,9.17,0,2.21,AA,5.83,2.48,6.4,未到转股期,91.4625
1,113541,荣晟转债,0.10%,100.09,0.06,10.22,0,2.49,AA-,5.937,2.31,3.3,未到转股期,92.24499999999999
20,128025,特一转债,0.46%,106.515,-1.13,10.52,1,0.83,AA-,4.31,2.79,3.394,128025,85.595
21,128038,利欧转债,1.08%,106.03,2.5,11.2,1,1.58,AA,4.603,1.39,1.809,128038,85.57
17,128053,尚荣转债,0.74%,105.158,0.66,11.79,0,1.72,AA,5.504,1.37,7.5,未到转股期,85.9995
7,113536,三星转债,0.53%,102.99,0.17,12.13,0,1.99,AA,5.792,2.91,1.92,未到转股期,87.91250000000001
8,123028,清水转债,0.42%,102.45,-0.46,13.05,0,3.17,AA-,5.844,1.62,4.9,未到转股期,87.76249999999999
3,113514,威帝转债,0.58%,99.85,-0.47,13.95,0,2.79,A+,3.929,2.92,1.998,191514,89.6875
27,128063,未来转债,0.12%,105.06,-1.86,15.01,0,3.77,AA-,5.636,3.15,6.3,未到转股期,83.6825
23,123019,中来转债,0.03%,103.88,0.33,15.05,0,3.47,AA-,5.534,1.6,10.0,未到转股期,84.83250000000001
TOTAL,,,,107.6361111111111,,7.483333333333334,,,,,,,,
