,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
27,128062,亚药转债,-3.30%,95.978,-10.01,26.59,0,4.13,AA,5.638,2.57,9.65,未到转股期,84.07950000000001
29,113016,小康转债,-0.40%,96.65,-0.38,26.31,1,3.35,AA,4.233,2.38,8.814,191016,83.61749999999999
30,123011,德尔转债,0.38%,97.1,0.75,25.81,0,3.95,AA-,4.932,1.45,5.556,123011,83.5425
48,128050,钧达转债,-0.40%,98.406,0.12,29.94,0,4.56,AA-,5.329,2.24,3.2,128050,79.139
21,128044,岭南转债,0.21%,98.523,0.0,22.28,1,2.61,AA,5.0,1.61,6.593,128044,84.767
33,123023,迪森转债,-0.15%,98.704,0.53,24.72,0,2.87,AA,5.603,1.31,6.0,未到转股期,82.756
32,128056,今飞转债,0.52%,98.959,2.46,23.79,0,3.88,A+,5.548,1.93,3.68,未到转股期,83.1985
8,128070,智能转债,0.15%,99.026,1.5,16.61,0,3.11,A+,5.888,4.14,2.3,未到转股期,88.51650000000001
11,128049,华源转债,-0.12%,99.308,-0.32,18.54,0,3.0,AA-,5.293,1.32,3.999,128049,86.78699999999999
20,113537,文灿转债,-0.19%,99.35,0.0,20.73,0,3.68,AA-,5.825,1.74,8.0,未到转股期,85.1025
5,113514,威帝转债,0.06%,99.54,0.71,13.86,0,2.87,A+,3.934,2.91,1.998,191514,90.065
47,113524,奇精转债,0.07%,99.64,1.7,27.93,0,3.34,AA,5.34,2.07,3.3,191524,79.4125
37,113535,大业转债,0.06%,100.01,0.69,23.39,0,2.74,AA,4.737,1.76,5.0,未到转股期,82.44749999999999
1,113541,荣晟转债,0.11%,100.16,0.47,8.51,0,2.48,AA-,5.942,2.35,3.3,未到转股期,93.45750000000001
14,128069,华森转债,0.00%,100.24,2.2,18.3,0,3.25,AA-,5.866,7.15,3.0,未到转股期,86.035
13,128057,博彦转债,0.01%,101.214,0.92,16.71,0,2.8,AA-,5.562,1.57,5.758,未到转股期,86.2535
2,113027,华钰转债,-0.29%,101.66,-1.85,8.15,0,2.21,AA,5.836,2.5,6.4,未到转股期,92.2275
15,113540,南威转债,-0.31%,101.77,-1.45,16.36,0,2.58,AA-,5.921,2.67,6.6,未到转股期,85.96000000000001
TOTAL,,,,99.23544444444445,,20.473888888888887,,,,,,,,
