,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
37,123011,德尔转债,-0.41%,97.611,-0.22,25.35,0,3.82,AA-,4.956,1.46,5.556,123011,83.3765
43,113528,长城转债,0.02%,99.0,-1.34,24.16,0,3.29,AA-,5.575,1.87,6.34,未到转股期,82.88
25,128056,今飞转债,-0.24%,99.01,-1.06,19.66,0,3.85,A+,5.573,1.99,3.68,未到转股期,86.24499999999999
19,128066,亚泰转债,-0.47%,99.131,-0.48,17.8,0,3.17,AA-,5.704,1.85,4.8,未到转股期,87.519
15,128049,华源转债,-0.42%,99.399,0.31,16.07,0,2.96,AA-,5.318,1.35,3.999,128049,88.5485
44,128044,岭南转债,-0.40%,99.404,-0.42,23.63,1,2.47,AA,5.03,1.61,6.593,128044,82.8735
38,123023,迪森转债,-0.08%,99.41,-0.85,23.23,0,2.72,AA,5.627,1.33,6.0,未到转股期,83.1675
9,128070,智能转债,0.01%,99.608,0.36,12.44,0,2.99,A+,5.912,4.32,2.3,未到转股期,91.062
5,128062,亚药转债,0.37%,99.721,3.04,11.07,0,3.4,AA,5.663,3.05,9.65,未到转股期,91.9765
35,113535,大业转债,-0.31%,99.79,-1.44,21.8,0,2.78,AA,4.762,1.96,5.0,未到转股期,83.85999999999999
12,113514,威帝转债,-0.43%,100.03,-1.62,14.15,0,2.72,A+,3.959,2.77,1.998,191514,89.3575
24,127003,海印转债,-0.56%,100.197,-1.16,17.81,2,4.49,AA,2.844,1.66,9.415,127003,86.4455
47,113524,奇精转债,-0.58%,100.39,-1.16,23.04,0,3.17,AA,5.364,2.17,3.3,191524,82.33
13,113537,文灿转债,0.04%,100.72,-1.61,13.35,0,3.41,AA-,5.849,1.88,8.0,未到转股期,89.2675
27,128069,华森转债,-0.53%,100.809,-1.41,18.35,0,3.14,AA-,5.89,7.19,3.0,未到转股期,85.4285
6,113540,南威转债,0.83%,100.83,-1.7,10.42,0,2.74,AA-,5.945,2.79,6.6,未到转股期,91.355
2,113027,华钰转债,0.46%,102.09,2.37,4.66,0,2.12,AA,5.86,2.6,6.4,未到转股期,94.41499999999999
16,113521,科森转债,-0.14%,102.19,-0.5,12.54,0,2.43,AA,5.288,1.74,6.098,191521,88.405
TOTAL,,,,99.96333333333332,,17.196111111111115,,,,,,,,
