,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113539,圣达转债,0.41%,107.14,0.15,-4.62,0,2.22,A+,5.907,4.5,2.99,未到转股期,96.325
3,128060,中装转债,2.86%,111.6,5.27,-3.61,0,0.27,AA,5.638,1.96,5.25,未到转股期,91.1075
1,123026,中环转债,-0.39%,107.288,-2.94,0.05,0,0.74,AA-,4.847,2.6,2.9,未到转股期,92.67450000000001
42,123018,溢利转债,2.36%,119.36,1.95,0.17,0,-0.65,AA-,5.375,1.96,5.299,123018,80.5125
19,123001,蓝标转债,-0.18%,112.101,-1.7,3.63,3,-0.31,AA,2.367,1.47,1.695,123001,85.1765
5,123024,岱勒转债,6.04%,108.8,10.0,3.88,0,0.91,A+,4.625,3.75,2.1,未到转股期,88.29
7,123020,富祥转债,0.48%,106.51,-0.34,7.08,0,2.39,AA-,5.57,3.27,4.2,未到转股期,88.17999999999999
2,113027,华钰转债,1.04%,101.88,1.8,7.82,0,2.16,AA,5.855,2.52,6.4,未到转股期,92.25500000000001
17,123027,蓝晓转债,0.01%,108.011,-1.8,8.19,0,1.86,A+,5.847,6.27,3.4,未到转股期,85.8465
16,128038,利欧转债,-0.56%,105.3,-1.21,11.11,1,1.73,AA,4.627,1.38,1.809,128038,86.3675
4,123028,清水转债,0.43%,102.0,0.55,11.93,0,3.24,AA-,5.868,1.63,4.9,未到转股期,89.0525
11,113536,三星转债,-0.02%,102.87,0.28,12.25,0,2.0,AA,5.816,2.9,1.92,未到转股期,87.9425
25,128025,特一转债,0.14%,105.689,-2.1,12.77,1,1.01,AA-,4.334,2.71,3.394,128025,84.7335
22,128053,尚荣转债,0.29%,104.647,-0.22,13.72,0,1.8,AA,5.529,1.34,7.5,未到转股期,85.06299999999999
9,113540,南威转债,0.12%,100.11,-0.79,15.77,0,2.87,AA-,5.94,2.64,6.6,未到转股期,88.0625
26,123019,中来转债,0.06%,103.12,0.43,16.64,0,3.59,AA-,5.559,1.56,10.0,未到转股期,84.39999999999999
6,128070,智能转债,0.04%,99.043,-0.12,16.92,0,3.09,A+,5.907,4.13,2.3,未到转股期,88.267
18,128039,三力转债,0.13%,101.722,0.0,16.97,1,1.72,AA-,4.838,1.78,2.809,128039,85.5505
TOTAL,,,,105.95505555555556,,8.370555555555555,,,,,,,,
