,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
0,113539,圣达转债,-0.15%,108.68,2.22,-8.01,0,1.97,A+,5.901,4.73,2.99,未到转股期,97.32749999999999
2,128060,中装转债,0.28%,112.01,0.69,-4.45,0,0.21,AA,5.633,1.98,5.25,未到转股期,91.3275
3,123026,中环转债,0.80%,108.67,2.62,0.28,0,0.47,AA-,4.841,2.63,2.9,未到转股期,91.12
22,123001,蓝标转债,-0.52%,114.201,-1.65,2.26,3,-1.1,AA,2.362,1.51,1.695,123001,84.10400000000001
45,113520,百合转债,-2.44%,117.07,-3.24,5.61,0,-0.23,AA-,5.255,2.62,4.055,191520,78.72250000000001
4,123024,岱勒转债,-0.12%,105.9,-2.86,6.41,0,1.51,A+,4.619,3.56,2.1,未到转股期,89.29249999999999
1,113027,华钰转债,0.01%,101.85,-0.21,8.01,0,2.17,AA,5.849,2.51,6.4,未到转股期,92.14250000000001
12,123027,蓝晓转债,0.07%,108.1,-0.84,8.39,0,1.85,A+,5.841,6.26,3.4,未到转股期,85.6075
18,123020,富祥转债,0.26%,107.0,-0.76,11.09,0,2.3,AA-,5.564,3.17,4.2,未到转股期,84.6825
17,128025,特一转债,-0.01%,105.59,-0.21,12.9,1,1.03,AA-,4.329,2.71,3.394,128025,84.735
47,123017,寒锐转债,-3.09%,112.0,-2.21,12.98,0,-0.15,AA-,5.288,8.45,4.394,123017,78.265
24,128021,兄弟转债,1.10%,106.251,6.02,13.15,1,0.89,AA,4.307,1.99,5.048,128021,83.8865
13,128038,利欧转债,-1.07%,104.69,-2.45,13.25,1,1.86,AA,4.622,1.35,1.809,128038,85.3725
11,128053,尚荣转债,-0.64%,104.333,-0.88,13.38,0,1.86,AA,5.523,1.34,7.5,未到转股期,85.632
8,113536,三星转债,-0.38%,102.5,-2.59,14.44,0,2.07,AA,5.811,2.84,1.92,未到转股期,86.67
16,123028,清水转债,0.03%,102.78,-5.22,16.64,0,3.1,AA-,5.863,1.57,4.9,未到转股期,84.74
15,128039,三力转债,-0.09%,102.21,-0.59,17.3,1,1.62,AA-,4.833,1.78,2.809,128039,84.815
23,128051,光华转债,0.39%,102.8,-0.18,17.59,1,2.34,AA-,5.353,3.24,2.492,128051,84.00750000000001
TOTAL,,,,107.03527777777778,,8.956666666666667,,,,,,,,
