,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
31,123011,德尔转债,-0.87%,96.758,-1.07,25.6,0,4.01,AA-,4.953,1.44,5.556,123011,84.042
32,128056,今飞转债,-0.82%,98.2,-4.46,24.22,0,4.01,A+,5.57,1.9,3.68,未到转股期,83.63499999999999
38,123023,迪森转债,-1.07%,98.347,-3.1,25.82,0,2.93,AA,5.625,1.29,6.0,未到转股期,82.28800000000001
14,128049,华源转债,-0.90%,98.504,-2.95,18.52,0,3.15,AA-,5.315,1.31,3.999,128049,87.606
9,128066,亚泰转债,-0.57%,98.564,0.34,16.72,0,3.28,AA-,5.701,1.85,4.8,未到转股期,88.89600000000002
39,128044,岭南转债,-0.78%,98.63,-2.31,25.57,1,2.63,AA,5.027,1.57,6.593,128044,82.1925
12,113514,威帝转债,-1.11%,98.92,-3.53,17.02,0,3.02,A+,3.956,2.67,1.998,191514,88.315
11,128070,智能转债,-0.61%,99.003,-4.26,16.73,0,3.1,A+,5.91,4.13,2.3,未到转股期,88.4495
4,128062,亚药转债,-0.52%,99.201,-1.58,12.26,0,3.5,AA,5.66,3.0,9.65,未到转股期,91.60400000000001
46,113524,奇精转债,-1.10%,99.29,-4.29,27.15,0,3.39,AA,5.362,2.08,3.3,191524,80.3475
25,113537,文灿转债,-1.28%,99.43,-7.06,20.39,0,3.65,AA-,5.847,1.75,8.0,未到转股期,85.27749999999999
36,113535,大业转债,-0.26%,99.53,-1.65,23.53,0,2.84,AA,4.759,1.75,5.0,未到转股期,82.82249999999999
17,127003,海印转债,-0.27%,99.922,-0.39,17.95,2,4.59,AA,2.841,1.66,9.415,127003,86.6155
40,128069,华森转债,-0.86%,99.941,-5.52,24.19,0,3.29,AA-,5.888,6.79,3.0,未到转股期,81.9165
8,113540,南威转债,-0.83%,99.99,-4.54,14.71,0,2.89,AA-,5.942,2.67,6.6,未到转股期,88.9775
2,113027,华钰转债,-1.23%,100.83,-4.84,8.63,0,2.34,AA,5.858,2.47,6.4,未到转股期,92.6975
20,113521,科森转债,-1.05%,101.12,-4.68,16.83,0,2.64,AA,5.285,1.66,6.098,191521,86.2575
6,123028,清水转债,-1.60%,101.559,-5.74,12.06,0,3.31,AA-,5.871,1.62,4.9,未到转股期,89.396
TOTAL,,,,99.31883333333332,,19.327777777777776,,,,,,,,
