,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,113027,华钰转债,-0.04%,101.84,0.0,7.77,0,2.17,AA,5.852,2.52,6.4,未到转股期,92.3325
6,128070,智能转债,0.02%,99.06,0.99,15.79,0,3.09,A+,5.904,4.17,2.3,未到转股期,89.0975
7,113536,三星转债,0.02%,102.89,0.33,11.9,0,2.0,AA,5.814,2.91,1.92,未到转股期,88.185
8,113514,威帝转债,0.04%,99.06,-0.24,17.47,0,2.98,A+,3.951,2.67,1.998,191514,87.8375
11,128062,亚药转债,-0.28%,98.92,-2.04,19.51,0,3.55,AA,5.655,2.81,9.65,未到转股期,86.44749999999999
16,128066,亚泰转债,0.88%,100.001,-0.75,19.08,0,3.02,AA-,5.696,1.84,4.8,未到转股期,85.689
20,113537,文灿转债,0.06%,99.87,0.12,20.05,0,3.57,AA-,5.841,1.76,8.0,未到转股期,85.0925
24,123011,德尔转债,0.13%,96.8,0.0,24.59,0,4.0,AA-,4.948,1.46,5.556,123011,84.75750000000001
29,128044,岭南转债,0.22%,98.789,0.43,24.17,1,2.6,AA,5.022,1.59,6.593,128044,83.0835
30,128069,华森转债,0.23%,100.298,0.61,22.28,0,3.23,AA-,5.882,6.92,3.0,未到转股期,82.99199999999999
33,128056,今飞转债,0.08%,98.462,0.76,25.48,0,3.96,A+,5.564,1.89,3.68,未到转股期,82.428
39,123023,迪森转债,-0.11%,99.0,-0.7,25.98,0,2.81,AA,5.619,1.3,6.0,未到转股期,81.515
50,128033,迪龙转债,0.16%,100.664,1.14,26.97,1,2.15,AA,4.389,2.04,5.199,128033,79.10849999999999
52,113528,长城转债,0.26%,99.0,0.6,29.5,0,3.3,AA-,5.567,1.79,6.34,未到转股期,78.875
55,128050,钧达转债,0.23%,98.651,0.99,30.59,0,4.5,AA-,5.345,2.23,3.2,128050,78.40650000000001
67,128065,雅化转债,0.01%,95.212,-0.64,37.6,0,2.84,AA,5.693,2.28,8.0,未到转股期,76.588
114,128018,时达转债,0.39%,95.0,0.0,47.76,1,3.77,AA,4.249,1.12,8.823,128018,69.18
123,128015,久其转债,-0.11%,91.995,-0.18,54.36,1,5.31,A+,3.836,3.76,7.798,128015,67.235
TOTAL,,,,98.63955555555556,0.0788888888888889,25.602777777777778,,3.2694444444444444,,,,,,
