,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
24,123011,德尔转债,0.17%,97.15,0.26,25.04,0,3.95,AA-,4.915,1.46,5.556,123011,84.07
42,113016,小康转债,1.02%,97.9,-1.44,28.83,1,3.05,AA,4.216,2.48,8.814,191016,80.47749999999999
23,128056,今飞转债,-0.18%,99.02,0.0,22.06,0,3.88,A+,5.532,1.95,3.68,未到转股期,84.435
49,113528,长城转债,0.33%,99.32,0.49,28.38,0,3.26,AA-,5.534,1.82,6.34,未到转股期,79.39500000000001
28,128044,岭南转债,0.00%,99.387,-0.21,23.09,1,2.43,AA,4.989,1.62,6.593,128044,83.2955
48,128050,钧达转债,0.50%,99.435,0.72,27.94,0,4.37,AA-,5.312,2.3,3.2,128050,79.61
12,113537,文灿转债,0.08%,99.63,0.6,18.76,0,3.64,AA-,5.808,1.77,8.0,未到转股期,86.30000000000001
27,123023,迪森转债,-0.01%,99.788,-0.17,22.44,0,2.67,AA,5.586,1.35,6.0,未到转股期,83.382
21,128066,亚泰转债,0.16%,100.38,0.28,19.45,0,2.96,AA-,5.663,1.84,4.8,未到转股期,85.0325
26,113535,大业转债,-0.03%,100.48,0.19,21.35,0,2.65,AA,4.721,1.8,5.0,未到转股期,83.5075
8,128049,华源转债,0.12%,100.7,-1.05,15.26,0,2.73,AA-,5.277,1.37,3.999,128049,87.85499999999999
2,113541,荣晟转债,0.16%,100.76,-0.06,11.15,0,2.38,AA-,5.926,2.31,3.3,未到转股期,90.8775
39,113524,奇精转债,0.07%,100.86,1.02,23.93,0,3.1,AA,5.323,2.17,3.3,191524,81.1925
54,113505,杭电转债,0.10%,101.09,0.0,27.73,0,2.49,AA,4.545,1.76,7.5,191505,78.1125
65,128042,凯中转债,-0.17%,101.351,-2.79,30.55,0,2.98,AA,4.948,2.2,4.159,128042,75.7365
10,128069,华森转债,0.10%,101.999,1.06,14.19,0,2.95,AA-,5.849,6.55,3.0,未到转股期,87.3585
58,128033,迪龙转债,0.78%,102.795,-0.27,26.44,1,1.66,AA,4.356,2.09,5.199,128033,77.375
64,123021,万信转2,1.11%,102.81,1.12,28.51,0,2.62,AA,5.54,3.05,12.0,未到转股期,75.8075
TOTAL,,,,100.26972222222223,,23.06111111111111,,,,,,,,
