,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
44,113016,小康转债,-0.35%,95.79,-0.16,32.9,1,3.57,AA,4.247,2.25,8.814,191016,79.535
31,123011,德尔转债,-0.02%,96.78,-1.82,26.87,0,4.01,AA-,4.945,1.43,5.556,123011,83.0675
25,128044,岭南转债,-0.34%,98.449,0.0,23.74,1,2.68,AA,5.019,1.59,6.593,128044,83.74600000000001
35,128056,今飞转债,0.15%,98.605,-0.56,26.38,0,3.94,A+,5.562,1.88,3.68,未到转股期,81.61
26,128062,亚药转债,-0.22%,98.701,-3.57,23.66,0,3.6,AA,5.652,2.71,9.65,未到转股期,83.554
36,123023,迪森转债,-0.30%,98.702,-0.88,26.73,0,2.86,AA,5.616,1.29,6.0,未到转股期,81.2505
6,113514,威帝转债,-0.24%,98.82,-0.73,18.05,0,3.05,A+,3.948,2.65,1.998,191514,87.64250000000001
5,128070,智能转债,-0.06%,99.0,-1.71,17.74,0,3.1,A+,5.901,4.1,2.3,未到转股期,87.695
9,128049,华源转债,0.32%,99.502,0.32,19.34,0,2.95,AA-,5.307,1.31,3.999,128049,85.99300000000001
32,113537,文灿转债,-0.07%,99.8,-2.35,22.85,0,3.58,AA-,5.838,1.72,8.0,未到转股期,83.0625
20,128066,亚泰转债,0.00%,100.001,-1.52,20.91,0,3.02,AA-,5.693,1.82,4.8,未到转股期,84.31649999999999
34,128069,华森转债,-0.10%,100.201,-0.67,22.99,0,3.25,AA-,5.879,6.88,3.0,未到转股期,82.5565
14,113540,南威转债,0.29%,100.66,-1.83,18.84,0,2.77,AA-,5.934,2.59,6.6,未到转股期,85.21000000000001
46,128033,迪龙转债,0.04%,100.701,-0.71,27.92,1,2.14,AA,4.386,2.02,5.199,128033,78.35900000000001
29,113521,科森转债,-0.24%,101.19,-1.09,20.76,0,2.63,AA,5.277,1.6,6.098,191521,83.24000000000001
21,128057,博彦转债,-0.53%,101.261,-1.97,19.43,0,2.78,AA-,5.575,1.54,5.758,未到转股期,84.1665
1,113027,华钰转债,0.01%,101.85,-0.21,8.01,0,2.17,AA,5.849,2.51,6.4,未到转股期,92.14250000000001
28,127003,海印转债,0.69%,102.201,2.79,19.23,2,3.77,AA,2.833,1.67,9.415,127003,83.37650000000001
TOTAL,,,,99.56744444444445,,22.019444444444446,,,,,,,,
