,bond_id,bond_nm,increase_rt,price,sincrease_rt,premium_rt,adj_scnt,ytm_rt,rating_cd,year_left,pb,curr_iss_amt,convert_cd,sum
1,113027,华钰转债,0.20%,102.96,0.41,7.95,0,1.99,AA,5.8,2.54,6.4,未到转股期,91.0775
2,128070,智能转债,0.55%,100.599,1.31,13.03,0,2.84,A+,5.852,4.33,2.3,未到转股期,89.6285
3,113541,荣晟转债,0.87%,101.85,1.8,12.15,0,2.2,AA-,5.907,2.31,3.3,未到转股期,89.03750000000001
6,113514,威帝转债,1.42%,103.0,1.37,12.26,0,1.99,A+,3.899,3.06,1.998,191514,87.805
7,113537,文灿转债,0.57%,100.47,3.16,15.68,0,3.49,AA-,5.789,1.84,8.0,未到转股期,87.77
10,128056,今飞转债,-2.09%,101.5,-0.33,14.89,0,3.42,A+,5.512,2.13,3.68,未到转股期,87.3325
15,128069,华森转债,0.85%,105.49,0.77,11.99,0,2.35,AA-,5.83,6.91,3.0,未到转股期,85.51750000000001
19,127003,海印转债,0.25%,103.493,1.13,16.24,2,3.36,AA,2.784,1.74,9.415,127003,84.327
21,123011,德尔转债,-0.04%,96.73,0.72,25.61,0,4.06,AA-,4.896,1.39,5.556,123011,84.0625
22,123023,迪森转债,0.24%,99.89,2.61,21.73,0,2.66,AA,5.567,1.36,6.0,未到转股期,83.8125
25,128044,岭南转债,-0.47%,102.398,-1.55,19.1,1,1.82,AA,4.97,1.72,6.593,128044,83.277
30,123004,铁汉转债,0.49%,100.611,2.5,22.08,1,2.2,AA,4.312,1.21,8.332,123004,82.829
48,113528,长城转债,0.48%,99.96,3.48,28.25,0,3.14,AA-,5.515,1.82,6.34,未到转股期,78.8525
49,128050,钧达转债,-0.01%,99.08,0.42,29.52,0,4.46,AA-,5.293,2.27,3.2,128050,78.78
58,128066,亚泰转债,4.59%,104.401,2.12,24.92,0,2.24,AA-,5.644,1.83,4.8,未到转股期,76.909
82,128015,久其转债,0.25%,93.05,2.01,44.85,1,5.06,A+,3.784,4.05,7.798,128015,73.3125
106,128018,时达转债,0.31%,95.802,-0.2,45.96,1,3.61,AA,4.197,1.15,8.823,128018,69.728
111,128062,亚药转债,1.47%,96.4,10.0,46.81,0,4.08,AA,5.603,2.23,9.65,未到转股期,68.49249999999999
TOTAL,,,,100.42688888888888,1.7627777777777778,22.945555555555554,,3.053888888888889,,,,,,
